ticker,signal_type,signal_date,entry_date,entry_open,regime,swing_start,swing_low,swing_distance_pct,stop_hit_20d,days_to_stop,mfe_20d_pct,mae_20d_pct,mfe_before_stop_pct,mae_before_stop_pct,ret_5d_pct,ret_10d_pct,ret_15d_pct,ret_20d_pct,hit_2pct_before_stop,days_to_2pct,hit_3pct_before_stop,days_to_3pct,hit_5pct_before_stop,days_to_5pct,window,macd_group,data_ticker,spy_close,spy_ma50,spy_ma200
BF-B,MACD_PASS,2020-03-03,2020-03-04,55.147598668045546,YELLOW,2020-02-26,52.25159786727561,5.542415770951292,True,3.0,3.5222616232532644,-28.264338289907464,3.5222616232532644,-15.050707082606907,-10.52306096450586,-12.353365312951114,-16.367237967041536,-14.15157362142363,True,0.0,True,0.0,False,,COVID_2020,MACD_PASS,BF-B,273.6745910644531,296.55607238769534,275.9314674377441
CB,MACD_FAIL,2020-03-03,2020-03-04,133.56928099840584,YELLOW,2020-02-27,128.45772825234405,3.9791710593080065,True,3.0,2.9547062584973194,-40.93982765820802,2.9547062584973194,-10.77755487851244,-11.230542906529061,-32.51521739876371,-30.648590328670355,-29.03401394715147,True,0.0,False,,False,,COVID_2020,MACD_FAIL,CB,273.6745910644531,296.55607238769534,275.9314674377441
ED,MACD_PASS,2020-03-03,2020-03-04,67.6761628521141,YELLOW,2020-02-25,62.082355525577334,9.010301363697737,True,12.0,11.578803682360794,-26.860041151537096,11.578803682360794,-16.200903887380957,1.992694646854698,8.713593798913145,-16.365990615046854,-8.489552569251469,True,0.0,True,0.0,True,3.0,COVID_2020,MACD_PASS,ED,273.6745910644531,296.55607238769534,275.9314674377441
ESS,MACD_FAIL,2020-03-03,2020-03-04,233.9937049434766,YELLOW,2020-02-28,220.46620047970603,6.135863200044467,True,5.0,2.6924552114448552,-40.45788079772231,2.6924552114448552,-7.024083252330571,-6.004674012455813,-30.14869250734845,-32.00461547799883,-31.53466473653217,True,0.0,False,,False,,COVID_2020,MACD_FAIL,ESS,273.6745910644531,296.55607238769534,275.9314674377441
HRL,MACD_PASS,2020-03-03,2020-03-04,35.86483174679932,YELLOW,2020-02-24,32.83791902890537,9.217736103282093,True,6.0,17.541037756427723,-11.017343077798781,2.760034398405975,-11.017343077798781,-3.5812102767524445,10.104911327657518,-4.333963717194567,5.725333268875388,True,0.0,False,,False,,COVID_2020,MACD_PASS,HRL,273.6745910644531,296.55607238769534,275.9314674377441
ITW,MACD_FAIL,2020-03-03,2020-03-04,147.22692396529496,YELLOW,2020-02-26,139.27638122272504,5.708464473854868,True,3.0,3.4370230517399625,-32.45949040016484,3.4370230517399625,-12.617945302334476,-7.707084762816985,-17.41813937309663,-16.387053585398103,-19.432174749018728,True,0.0,True,0.0,False,,COVID_2020,MACD_FAIL,ITW,273.6745910644531,296.55607238769534,275.9314674377441
LIN,MACD_PASS,2020-03-03,2020-03-04,180.88015376296488,YELLOW,2020-02-26,169.52954472803725,6.695357468892227,True,3.0,3.7046402871113493,-25.70531599991044,3.7046402871113493,-12.736302973437052,-11.92604577184625,-20.23617364248618,-16.291238440944213,-18.534636206650802,True,0.0,True,0.0,False,,COVID_2020,MACD_PASS,LIN,273.6745910644531,296.55607238769534,275.9314674377441
MDT,MACD_PASS,2020-03-03,2020-03-04,84.7954644623071,YELLOW,2020-02-20,79.84249541477722,6.2034246572573615,True,3.0,1.3944419918291429,-29.663570335500587,1.3944419918291429,-10.57045444006034,-9.858587782634798,-27.313493259030032,-15.338864459552337,-17.468155222491777,False,,False,,False,,COVID_2020,MACD_PASS,MDT,273.6745910644531,296.55607238769534,275.9314674377441
O,MACD_FAIL,2020-03-03,2020-03-04,53.409760330431915,YELLOW,2020-02-28,48.718998144643315,9.628199192155096,True,6.0,2.984479633465531,-50.03945277594936,2.984479633465531,-13.147542698536508,-3.286933985873397,-44.12310148849548,-28.34607917885745,-38.63438029876327,True,0.0,False,,False,,COVID_2020,MACD_FAIL,O,273.6745910644531,296.55607238769534,275.9314674377441
PPG,MACD_PASS,2020-03-03,2020-03-04,92.85473404257012,YELLOW,2020-02-18,87.89981537480413,5.63700691137774,True,3.0,1.9644898800633026,-34.104655421987864,1.9644898800633026,-9.83188918933534,-8.415172737092169,-31.12958984037806,-19.049850373684173,-24.546645422914658,False,,False,,False,,COVID_2020,MACD_PASS,PPG,273.6745910644531,296.55607238769534,275.9314674377441
ROP,MACD_PASS,2020-03-03,2020-03-04,345.0134924675058,YELLOW,2020-02-26,327.76666681483937,5.261921787308954,True,3.0,2.3170345425375993,-33.162493839064645,2.3170345425375993,-16.450361920703383,-10.022820144122734,-19.998343242833748,-20.58037472915084,-18.218778059361206,True,0.0,False,,False,,COVID_2020,MACD_PASS,ROP,273.6745910644531,296.55607238769534,275.9314674377441
SYY,MACD_PASS,2020-03-03,2020-03-04,57.98770671368052,YELLOW,2020-02-26,54.927779099323345,5.570819837488883,True,3.0,2.1685702467944212,-62.41144992160559,2.1685702467944212,-12.895766531325236,-20.268891277454028,-54.835911698242114,-34.00317342589071,-39.467984485355366,True,0.0,False,,False,,COVID_2020,MACD_PASS,SYY,273.6745910644531,296.55607238769534,275.9314674377441
TGT,MACD_FAIL,2020-03-03,2020-03-04,89.34400962682128,YELLOW,2020-02-26,84.11696278091489,6.214022324510671,True,6.0,2.420534637604921,-15.401883988976694,2.420534637604921,-13.635527212880715,-1.3271000892631002,-3.906546319740667,-14.915898754782065,-10.96261684634694,True,4.0,False,,False,,COVID_2020,MACD_FAIL,TGT,273.6745910644531,296.55607238769534,275.9314674377441
UTX,MACD_PASS,2020-03-03,2020-03-04,72.89575629583078,YELLOW,2020-02-25,68.23269012664117,6.834064669786377,True,3.0,4.016658541912266,-48.661117703980125,4.016658541912266,-16.312103428985058,-20.031231633835677,-40.940202744110664,-28.45135519402596,-32.03657871369746,True,0.0,True,0.0,False,,COVID_2020,MACD_PASS,RTX,273.6745910644531,296.55607238769534,275.9314674377441
GD,MACD_FAIL,2020-03-04,2020-03-05,141.97941282114084,GREEN,2020-02-26,134.05528480831975,5.911089610641973,True,2.0,1.9859036444466849,-38.934756570806606,1.9859036444466849,-10.974142207697668,-19.69511569830562,-28.318941123675323,-19.13031355195057,-22.31262465872139,False,,False,,False,,COVID_2020,MACD_FAIL,GD,285.1778869628906,296.4381219482422,276.073191986084
LEG,MACD_PASS,2020-03-04,2020-03-05,30.11012365983304,GREEN,2020-01-31,29.356972763176696,2.5654923712060684,True,1.0,0.7401758888935905,-43.10888102141659,0.7401758888935905,-5.997975039467319,-23.224110423707955,-32.46925289680331,-21.726293620720938,-37.47919295068676,False,,False,,False,,COVID_2020,MACD_PASS,LEG,285.1778869628906,296.4381219482422,276.073191986084
VFC,MACD_FAIL,2020-03-04,2020-03-05,59.52872669303448,GREEN,2020-02-26,57.02768855624729,4.385655810546085,True,2.0,0.0,-37.894324378736464,0.0,-14.537520828218254,-23.728677669341856,-21.344758085113625,-14.661544916158542,-32.31351292306207,False,,False,,False,,COVID_2020,MACD_FAIL,VFC,285.1778869628906,296.4381219482422,276.073191986084
ABBV,MACD_FAIL,2020-03-19,2020-03-20,56.35575316990702,YELLOW,2020-03-18,49.9404562837911,12.845891614726979,True,1.0,18.63369690112806,-14.315070622167593,0.0,-14.315070622167593,-0.45207541299870924,0.5068490228179456,10.000008022099838,16.77069888061984,False,,False,,False,,COVID_2020,MACD_FAIL,ABBV,219.22955322265625,285.17083618164065,275.5387680053711
LOW,MACD_PASS,2020-03-24,2020-03-25,71.01520859515524,YELLOW,2020-03-09,53.18828093598155,33.51664566980559,False,,24.60366679660271,-2.2344287877786417,24.60366679660271,-2.2344287877786417,0.38697003726031465,17.77558916861588,15.391376807852385,19.151003328745396,True,0.0,True,0.0,True,0.0,COVID_2020,MACD_PASS,LOW,222.93919372558594,280.1060015869141,274.88144973754885
DOV,MACD_PASS,2020-03-25,2020-03-26,75.83552274495374,YELLOW,2020-03-09,57.963175039351626,30.833969487469304,False,,13.04032201443377,-6.7144090461898065,13.04032201443377,-6.7144090461898065,-2.1369666274670296,8.559997539483955,7.442945580559868,10.454098503247767,True,0.0,True,2.0,True,3.0,COVID_2020,MACD_PASS,DOV,226.27662658691406,278.6528793334961,274.7146057891846
PNR,MACD_PASS,2020-03-25,2020-03-26,26.81692838866065,YELLOW,2020-03-09,20.1172694878401,33.30302308109041,False,,16.257695409667416,-8.111796280135708,16.257695409667416,-8.111796280135708,-5.453307243413308,11.929131242359258,8.570170162540691,8.604445203023726,True,0.0,True,0.0,True,0.0,COVID_2020,MACD_PASS,PNR,226.27662658691406,278.6528793334961,274.7146057891846
CLX,MACD_FAIL,2020-03-26,2020-03-27,138.35984739741573,YELLOW,2020-03-25,130.77829239166795,5.797257990677673,False,,16.60313377173881,-1.1381651370726331,16.60313377173881,-1.1381651370726331,4.159591081063163,8.811993939406747,12.895290539256465,11.526651966827872,True,0.0,True,0.0,True,1.0,COVID_2020,MACD_FAIL,CLX,239.48892211914062,277.4731167602539,274.6141379547119
TGT,MACD_PASS,2020-07-13,2020-07-14,99.67221488898622,GREEN,2020-07-09,98.26198339047963,1.435175079768669,False,,13.348483474891172,-1.1116723248880689,13.348483474891172,-1.1116723248880689,1.229573955254737,3.831922731631132,9.861873253342,10.931442067914322,True,1.0,True,1.0,True,8.0,COVID_2020,MACD_PASS,TGT,289.9405517578125,278.63781005859374,275.8789865875244
CAH,MACD_PASS,2020-07-14,2020-07-15,44.544793920892836,GREEN,2020-07-09,41.741838820077675,6.714977538236644,False,,14.527100527031056,-0.5826433132226416,14.527100527031056,-0.5826433132226416,9.069734489139014,12.060601150215033,11.866384247021466,4.52514116624767,True,1.0,True,2.0,True,4.0,COVID_2020,MACD_PASS,CAH,293.6979675292969,279.326083984375,276.00049247741697
MMM,MACD_FAIL,2020-08-05,2020-08-06,105.51598285143335,GREEN,2020-08-03,101.03630665395326,4.43372916710314,False,,10.287430284853883,-0.8016419762420401,10.287430284853883,-0.8016419762420401,6.368235274488487,4.514847987403048,6.184485099412518,7.6276466680492705,True,2.0,True,2.0,True,3.0,COVID_2020,MACD_FAIL,MMM,305.84478759765625,289.93900634765623,278.5564670562744
ECL,MACD_PASS,2020-08-06,2020-08-07,181.8746259874175,GREEN,2020-07-30,171.59962118206212,5.987778256488041,False,,8.077290718185193,-0.9484439413172785,8.077290718185193,-0.9484439413172785,0.3659894574653322,0.43814952048348843,3.350501474405454,5.546378922841089,True,2.0,True,2.0,True,18.0,COVID_2020,MACD_PASS,ECL,307.88922119140625,290.5307824707031,278.73536903381347
AOS,MACD_PASS,2020-08-07,2020-08-10,43.84043821765466,GREEN,2020-08-03,42.40979929981702,3.373368753112249,True,20.0,3.22256244379715,-3.691596847964407,3.22256244379715,-3.691596847964407,1.3869571911018896,1.3869571911018896,-0.12233044631622114,-3.610020041270745,True,1.0,True,2.0,False,,COVID_2020,MACD_PASS,AOS,308.1102600097656,291.13725036621094,278.9198204803467
ABBV,MACD_PASS,2020-08-12,2020-08-13,75.4529782022322,GREEN,2020-07-31,72.78822846922458,3.6609624784786465,True,17.0,2.3964429116039465,-6.411624778672698,2.3964429116039465,-5.980677820796664,0.0630473644745333,-0.8829501046340393,-3.437063390726458,-5.71791458416242,True,2.0,False,,False,,COVID_2020,MACD_PASS,ABBV,310.7532653808594,292.8295568847656,279.46098472595213
CAH,MACD_FAIL,2020-08-12,2020-08-13,46.214464126214544,GREEN,2020-08-10,45.28879587198778,2.0439233068665352,True,3.0,0.6739206182338364,-10.408071753013049,0.6739206182338364,-2.8079293797400595,-6.102566854116476,-5.147862068977183,-6.364642030089129,-9.434652548954626,False,,False,,False,,COVID_2020,MACD_FAIL,CAH,310.7532653808594,292.8295568847656,279.46098472595213
CLX,MACD_PASS,2020-08-18,2020-08-19,187.56359061385717,GREEN,2020-08-13,182.4045176892607,2.8283690502585612,True,4.0,0.4154330232020609,-10.50376199285421,0.4154330232020609,-4.351077956554217,-3.6688930199366476,-2.1602494028922115,-5.995301284337029,-9.546090849371236,False,,False,,False,,COVID_2020,MACD_PASS,CLX,311.8583984375,294.48143981933595,280.17240547180177
BDX,MACD_PASS,2020-08-19,2020-08-20,180.4851413108503,GREEN,2020-08-10,176.79597373380463,2.086680764913984,True,2.0,0.6570115810578425,-13.563136408987663,0.6570115810578425,-2.2591928126971306,-5.263753691516893,-9.68609790022329,-9.102699183631223,-10.598487974921367,False,,False,,False,,COVID_2020,MACD_PASS,BDX,310.5599670410156,294.8101232910156,280.3367685699463
TROW,MACD_PASS,2020-08-26,2020-08-27,104.86963800480775,GREEN,2020-08-21,103.5191359508282,1.3045916985059192,True,6.0,4.246103465121909,-9.885562436366902,4.246103465121909,-3.546976133670632,-0.5960594547626874,-7.469282273391764,-5.149325764564838,-7.187604084088406,True,0.0,True,4.0,False,,COVID_2020,MACD_PASS,TROW,320.0821228027344,298.0389227294922,281.2433959197998
KMB,MACD_FAIL,2020-08-28,2020-08-31,125.08930685194626,GREEN,2020-08-27,123.6737767656426,1.1445676871225885,True,1.0,0.9525671337463848,-7.074739267946528,0.9525671337463848,-1.5919162402677878,-4.107243951493389,-5.710066092652388,-5.401070547413922,-5.800193351189142,False,,False,,False,,COVID_2020,MACD_FAIL,KMB,322.8540344238281,299.4792596435547,281.6617101287842
ROP,MACD_PASS,2020-09-02,2020-09-03,427.8470252409049,GREEN,2020-08-21,409.91327128970624,4.375011790853667,True,1.0,0.11261768269459349,-14.394795994164733,0.11261768269459349,-6.121879860586866,-9.995928517951846,-11.849606990686212,-10.329281078453779,-10.86985646098848,False,,False,,False,,COVID_2020,MACD_PASS,ROP,329.4110107421875,301.8423260498047,282.32093574523924
CL,MACD_FAIL,2020-09-09,2020-09-10,66.95235317610505,GREEN,2020-09-08,65.61523143400943,2.0378221837720645,True,7.0,2.243551029715962,-3.5793114719352204,0.8688862192219426,-3.5793114719352204,-0.5187103477927502,-1.750731642646275,-0.0648143627339226,2.1138681331329234,False,,False,,False,,COVID_2020,MACD_FAIL,CL,312.9173889160156,304.5131597900391,282.9411705780029
DOV,MACD_FAIL,2020-09-09,2020-09-10,103.66553364987143,GREEN,2020-09-08,99.97514778755573,3.6913032328370843,True,7.0,4.34900586266409,-5.48780853263554,4.34900586266409,-5.003604609328926,3.461269712276338,-3.92752148195763,-3.92752148195763,1.264348053419595,True,2.0,True,4.0,False,,COVID_2020,MACD_FAIL,DOV,312.9173889160156,304.5131597900391,282.9411705780029
ITW,MACD_FAIL,2020-09-09,2020-09-10,170.07133327601244,GREEN,2020-09-08,164.8185602640475,3.1870033347880966,False,,3.896484797132471,-3.230491634538002,3.896484797132471,-3.230491634538002,2.751074331090675,-1.6465752264708478,-1.8108703724723396,3.373775543860069,True,3.0,True,5.0,False,,COVID_2020,MACD_FAIL,ITW,312.9173889160156,304.5131597900391,282.9411705780029
SPGI,MACD_FAIL,2020-09-09,2020-09-10,316.96988952494684,GREEN,2020-09-08,302.06708418778544,4.933607836561493,False,,4.710145912899,-2.6992477678238425,4.710145912899,-2.6992477678238425,0.042638743750056385,-1.6241066567690199,3.4558101343045156,1.5984802401321607,True,3.0,True,14.0,False,,COVID_2020,MACD_FAIL,SPGI,312.9173889160156,304.5131597900391,282.9411705780029
AOS,MACD_PASS,2020-09-10,2020-09-11,43.45596074640727,GREEN,2020-09-08,42.222025982277934,2.9224906560553654,False,,18.580242640859424,0.0,18.580242640859424,0.0,9.547352690104717,7.325106936931847,10.144058049224626,17.67488787255298,True,1.0,True,1.0,True,3.0,COVID_2020,MACD_PASS,AOS,307.4840087890625,304.9833776855469,283.0682941436768
CTAS,MACD_FAIL,2020-09-11,2020-09-14,76.06654621785881,GREEN,2020-09-10,73.83618466110306,3.0206890659271846,False,,8.315312668019814,-5.145842792034639,8.315312668019814,-5.145842792034639,-2.389475446543754,3.594981619203663,3.718319235035583,7.603098072476699,True,1.0,True,7.0,True,13.0,COVID_2020,MACD_FAIL,CTAS,307.640625,305.4169451904297,283.18527076721193
MKC,MACD_FAIL,2020-09-11,2020-09-14,87.97898755764368,GREEN,2020-09-10,86.58893256985779,1.6053494904379573,True,3.0,1.580032807600018,-8.389977292492512,1.580032807600018,-4.4449791459808985,-4.799990703894719,-2.4099803530686192,-2.145948927223018,0.7733990353560038,False,,False,,False,,COVID_2020,MACD_FAIL,MKC,307.640625,305.4169451904297,283.18527076721193
PNR,MACD_FAIL,2020-09-11,2020-09-14,41.31799597805572,GREEN,2020-09-08,39.90471295761144,3.5416443715446277,False,,12.944344738694301,-1.5202332039679245,12.944344738694301,-1.5202332039679245,-0.20118368629334915,2.503911305808093,3.2640441434226064,12.340721925848918,True,1.0,True,2.0,True,4.0,COVID_2020,MACD_FAIL,PNR,307.640625,305.4169451904297,283.18527076721193
SWK,MACD_FAIL,2020-09-11,2020-09-14,133.59620005679798,GREEN,2020-09-10,129.49599622805022,3.1662784550705814,True,5.0,11.06986315927918,-5.828834489464163,3.551763365738214,-5.828834489464163,-4.442787523701586,1.5222038208363209,4.76456029296719,10.123140289917787,True,2.0,True,2.0,False,,COVID_2020,MACD_FAIL,SWK,307.640625,305.4169451904297,283.18527076721193
TGT,MACD_FAIL,2020-09-11,2020-09-14,125.31155026978898,GREEN,2020-09-10,122.57845304290502,2.2296718216270106,False,,11.403624920390044,-1.4136157468929267,11.403624920390044,-1.4136157468929267,0.8819113158766934,5.324841652965295,8.710933400585287,10.78430576189946,True,6.0,True,6.0,True,10.0,COVID_2020,MACD_FAIL,TGT,307.640625,305.4169451904297,283.18527076721193
EMR,MACD_PASS,2020-09-15,2020-09-16,61.0186201601187,GREEN,2020-09-10,59.487160692873076,2.574436986751505,True,3.0,3.2931773005794973,-8.37082843454624,1.0010155124882125,-6.934582414195544,-7.311788233357963,-4.874527913008231,-0.07257068171708791,0.652819596309917,False,,False,,False,,COVID_2020,MACD_PASS,EMR,313.2673645019531,306.32588745117187,283.454828414917
JNJ,MACD_PASS,2020-09-15,2020-09-16,127.30195658110024,GREEN,2020-09-08,124.85627789138641,1.9587951291014427,True,3.0,2.510171913177417,-4.304151030770242,0.4484893042925764,-4.304151030770242,-3.3135099053063333,-0.34144193950380597,-1.0107806690191623,-0.8635290252367755,False,,False,,False,,COVID_2020,MACD_PASS,JNJ,313.2673645019531,306.32588745117187,283.454828414917
PEP,MACD_FAIL,2020-09-15,2020-09-16,113.75456955375724,GREEN,2020-09-10,111.75128642438344,1.7926264595882868,True,1.0,5.745541229450968,-5.077769367197382,0.23481606037949465,-3.3680430635258496,-3.874362386666963,1.7024037325590546,0.5356663370792214,4.578828145064162,False,,False,,False,,COVID_2020,MACD_FAIL,PEP,313.2673645019531,306.32588745117187,283.454828414917
BEN,MACD_PASS,2020-09-16,2020-09-17,15.535843563069996,GREEN,2020-09-09,14.974846985680065,3.7462591632915654,True,3.0,15.77840454273387,-7.992303410657586,3.033217930772847,-5.825738626621391,-7.221962387902181,-2.4689873633623516,8.899064914090982,15.241775048687622,True,1.0,True,1.0,False,,COVID_2020,MACD_PASS,BEN,312.024169921875,306.787080078125,283.58945930480957
BDX,MACD_PASS,2020-09-18,2020-09-21,161.00154555778795,GREEN,2020-09-04,156.00569539690554,3.2023511373556524,True,1.0,4.045176077269841,-5.138495836483347,0.0,-3.733957299307622,-2.761570640130462,2.9171843489013805,3.012242848971458,2.5887539140630578,False,,False,,False,,COVID_2020,MACD_PASS,BDX,305.7191467285156,307.4732275390625,283.8471715545654
CAH,MACD_PASS,2020-09-18,2020-09-21,40.68638659803487,GREEN,2020-09-10,39.7001584754957,2.4841919035358817,True,2.0,6.031994069473279,-5.060586378803789,1.063131671763573,-3.8060970727069265,1.1056560626875322,1.3051649154081968,3.8189539576327425,2.9165652627244576,False,,False,,False,,COVID_2020,MACD_PASS,CAH,305.7191467285156,307.4732275390625,283.8471715545654
CLX,MACD_PASS,2020-09-22,2020-09-23,174.90786708755417,GREEN,2020-09-17,167.82134713588482,4.222657053236145,False,,4.740912813147857,-2.686979447761728,4.740912813147857,-2.686979447761728,-1.4443113952435138,0.881602730204567,2.663520564683064,-0.8909630824653125,True,13.0,True,14.0,False,,COVID_2020,MACD_PASS,CLX,305.3955383300781,307.97919677734376,284.0580640411377
GWW,MACD_PASS,2020-09-25,2020-09-28,329.31987348830353,GREEN,2020-09-21,316.04103245433123,4.201619305838444,False,,11.698252741681703,-0.6658646181257777,11.698252741681703,-0.6658646181257777,5.617206530382046,10.597007756450072,6.635957666058956,2.8057647620679083,True,2.0,True,4.0,True,5.0,COVID_2020,MACD_PASS,GWW,303.9439697265625,308.2962176513672,284.2913698577881
HRL,MACD_PASS,2020-09-25,2020-09-28,40.476689329586904,GREEN,2020-09-10,39.16299850502655,3.3544183916145887,False,,4.306990271137057,-1.2247401236087585,4.306990271137057,-1.2247401236087585,1.0410296322655332,2.265781437230796,0.5253153964184909,1.4071216169054157,True,10.0,True,11.0,False,,COVID_2020,MACD_PASS,HRL,303.9439697265625,308.2962176513672,284.2913698577881
ABT,MACD_PASS,2020-09-28,2020-09-29,94.7720206602828,GREEN,2020-09-24,89.70307011328792,5.650810547056184,False,,5.244764521604073,-1.0282086079806185,5.244764521604073,-1.0282086079806185,0.22637902458226833,2.2261764330174127,2.5574527022877103,2.765672689764953,True,1.0,True,1.0,True,9.0,COVID_2020,MACD_PASS,ABT,308.9923095703125,308.5505340576172,284.4103426361084
ALB,MACD_FAIL,2020-09-28,2020-09-29,79.44975461874928,GREEN,2020-09-25,77.1958098451611,2.919776057935186,False,,16.69218420200489,-0.4472988500752617,16.69218420200489,-0.4472988500752617,10.347274776096803,11.99532511247028,10.135398777554983,12.042388395141291,True,0.0,True,0.0,True,1.0,COVID_2020,MACD_FAIL,ALB,308.9923095703125,308.5505340576172,284.4103426361084
AMCR,MACD_PASS,2020-09-28,2020-09-29,42.34309151053025,GREEN,2020-09-25,40.895133405114514,3.5406611614932304,False,,7.1164557828008235,-3.142333868309899,7.1164557828008235,-3.142333868309899,1.7559985644516551,5.452867632111613,3.4196040593294397,-2.3105465991512197,True,1.0,True,2.0,True,6.0,COVID_2020,MACD_PASS,AMCR,308.9923095703125,308.5505340576172,284.4103426361084
APD,MACD_PASS,2020-09-28,2020-09-29,254.62974221589678,GREEN,2020-09-25,246.30722492214716,3.3789172430407577,True,20.0,4.614434594441508,-3.4936761721535037,4.614434594441508,-3.4936761721535037,0.993426580847312,2.664122752648712,0.4103344647309104,-3.3368427225336728,True,1.0,True,4.0,False,,COVID_2020,MACD_PASS,APD,308.9923095703125,308.5505340576172,284.4103426361084
CAT,MACD_PASS,2020-09-28,2020-09-29,133.28012656858436,GREEN,2020-09-24,128.21375076617002,3.951507363398288,False,,15.718997402439294,-3.11386473299472,15.718997402439294,-3.11386473299472,2.1297785533480385,9.26737718354289,13.897684841639911,7.079927436850619,True,4.0,True,4.0,True,6.0,COVID_2020,MACD_PASS,CAT,308.9923095703125,308.5505340576172,284.4103426361084
ECL,MACD_FAIL,2020-09-28,2020-09-29,186.9937488036205,GREEN,2020-09-23,180.81076359224897,3.4195891265162315,True,20.0,4.391983341470462,-5.005008374951347,4.391983341470462,-5.005008374951347,-1.291445256739443,1.0301551103150342,2.0150979910233957,-4.638168605614979,True,2.0,True,9.0,False,,COVID_2020,MACD_FAIL,ECL,308.9923095703125,308.5505340576172,284.4103426361084
KMB,MACD_PASS,2020-09-28,2020-09-29,118.84845297871236,GREEN,2020-09-10,116.23956454008949,2.2444065830297344,True,17.0,5.318436619226041,-8.827922653454168,5.318436619226041,-7.832005728295366,1.6260006237216018,4.485106097412839,0.6233240052657241,-8.699217750711508,True,5.0,True,8.0,True,10.0,COVID_2020,MACD_PASS,KMB,308.9923095703125,308.5505340576172,284.4103426361084
LEG,MACD_FAIL,2020-09-28,2020-09-29,33.4668055626518,GREEN,2020-09-24,32.061098040045444,4.384464689420731,False,,9.468402558620003,-3.749402086478304,9.468402558620003,-3.749402086478304,0.37967922400847787,5.315595837353038,5.030816950088313,-0.3085250217641611,True,4.0,True,4.0,True,7.0,COVID_2020,MACD_FAIL,LEG,308.9923095703125,308.5505340576172,284.4103426361084
LIN,MACD_FAIL,2020-09-28,2020-09-29,219.63483125260322,GREEN,2020-09-22,211.0530232096533,4.066185791816412,True,19.0,2.132382504518149,-5.291052069415203,2.132382504518149,-4.828398345206352,-2.388957763342192,-0.7486618629760744,-1.9010804736596332,-5.169076738241019,True,9.0,False,,False,,COVID_2020,MACD_FAIL,LIN,308.9923095703125,308.5505340576172,284.4103426361084
MDT,MACD_PASS,2020-09-28,2020-09-29,88.5373764049003,GREEN,2020-09-23,84.47771434076297,4.805601211890775,False,,7.001514731563763,-3.919349393723792,7.001514731563763,-3.919349393723792,-1.6552674769775622,1.7313568691224468,3.83369908679303,0.08561133913616015,True,7.0,True,7.0,True,13.0,COVID_2020,MACD_PASS,MDT,308.9923095703125,308.5505340576172,284.4103426361084
NUE,MACD_FAIL,2020-09-28,2020-09-29,41.6195271320634,GREEN,2020-09-23,39.845911155719484,4.45118689697559,False,,11.159817547518003,-3.0914193573877147,11.159817547518003,-3.0914193573877147,2.8940946605323203,6.709046077332603,6.358249423675311,5.722428770363419,True,3.0,True,4.0,True,5.0,COVID_2020,MACD_FAIL,NUE,308.9923095703125,308.5505340576172,284.4103426361084
PPG,MACD_PASS,2020-09-28,2020-09-29,108.3001419958097,GREEN,2020-09-23,103.647316170845,4.4890943604321665,False,,13.256977051153495,-1.8003219201397136,13.256977051153495,-1.8003219201397136,1.9230965372492914,9.3044168757066,10.171870147408079,4.247149366973035,True,4.0,True,4.0,True,5.0,COVID_2020,MACD_PASS,PPG,308.9923095703125,308.5505340576172,284.4103426361084
TROW,MACD_PASS,2020-09-28,2020-09-29,99.20525538157077,GREEN,2020-09-21,94.50268446305053,4.976124165402829,False,,16.649708704254973,-1.3476325690506386,16.649708704254973,-1.3476325690506386,4.889142809986424,12.96719769694301,14.972999231362149,11.494187315268256,True,4.0,True,4.0,True,5.0,COVID_2020,MACD_PASS,TROW,308.9923095703125,308.5505340576172,284.4103426361084
WMT,MACD_PASS,2020-09-28,2020-09-29,42.420553164207114,GREEN,2020-09-18,41.64785371798909,1.8553163662411443,False,,6.812388151069437,-0.62659425162227,6.812388151069437,-0.62659425162227,2.4626284513166175,6.5427995408832595,4.845146505086961,4.09469868565695,True,1.0,True,1.0,True,2.0,COVID_2020,MACD_PASS,WMT,308.9923095703125,308.5505340576172,284.4103426361084
ABBV,MACD_PASS,2020-09-29,2020-09-30,68.99736076419725,GREEN,2020-09-10,67.66499541531964,1.9690614633160353,True,15.0,2.068952323027795,-6.5141640439194575,2.068952323027795,-3.811169803648773,0.08043159984756354,0.2782616270352589,-3.426691956864958,-6.222894607089458,True,9.0,False,,False,,COVID_2020,MACD_PASS,ABBV,307.30950927734375,308.72330688476563,284.5086109161377
BF-B,MACD_PASS,2020-09-30,2020-10-01,67.54742396078275,GREEN,2020-09-24,65.53666683082663,3.068140671765618,True,17.0,4.478433060226439,-9.483677327200013,4.478433060226439,-4.899886634848394,2.73972966278635,0.4478421693226764,-0.9747129729507309,-8.2982170961847,True,4.0,True,6.0,False,,COVID_2020,MACD_PASS,BF-B,309.6395263671875,308.9299713134766,284.6176673126221
GPC,MACD_PASS,2020-09-30,2020-10-01,81.10713956184418,GREEN,2020-09-23,78.67450680257603,3.0920216193697003,True,19.0,8.255826635547358,-6.5524020643927035,8.255826635547358,-6.5524020643927035,5.705908530963866,5.841776933184306,1.1390878303819685,-5.622340558405458,True,2.0,True,3.0,True,5.0,COVID_2020,MACD_PASS,GPC,309.6395263671875,308.9299713134766,284.6176673126221
