signal_type,ticker,n,stocks,stop_rate_pct,hit2_before_stop_pct,hit3_before_stop_pct,hit5_before_stop_pct,avg_mfe_before_stop_pct,avg_mae_before_stop_pct,avg_ret_5d_pct,avg_ret_10d_pct,avg_ret_15d_pct,avg_ret_20d_pct,median_swing_distance_pct
V0.1,ITW,2,1,0.0,100.0,100.0,100.0,9.458619859939244,-6.2464913714305235,-1.2673729252282773,6.499681424836279,6.332577716348431,4.976307447074424,15.30870895498062
V0.1,JNJ,2,1,50.0,50.0,50.0,50.0,15.331661956384634,-2.230877919224083,3.560143213589151,8.396960785854057,12.536839897268388,13.78819725747616,6.205650050192036
V0.1,KMB,2,1,50.0,100.0,100.0,100.0,11.916643331433097,-4.108613329907696,4.0545305500193525,6.627431020724284,7.569230453781628,3.170268608098808,6.250536622562064
V0.1,KO,1,1,0.0,100.0,100.0,100.0,13.902894738339189,-4.260198685037386,0.3893781460957424,7.489692357037536,6.573516314682726,7.146130297784059,20.374910156812586
V0.1,LEG,2,1,100.0,50.0,50.0,0.0,2.58962376524956,-5.077254457836766,-10.018011077520722,-15.578834633144211,-12.911152067119364,-22.85579185402243,1.7306004154215793
V0.1,LIN,2,1,100.0,50.0,50.0,0.0,2.725435441038504,-8.211642416795762,-5.1658316011249585,-11.508421130896851,-8.454066568716339,-8.152204950065267,4.951565038201422
V0.1,LOW,1,1,100.0,100.0,0.0,0.0,2.5652641954392985,-15.861276062330932,-10.44169263495861,-41.27000738816415,-24.379028314915573,-27.35978704140315,7.5585545079467575
V0.1,MDT,2,1,50.0,50.0,50.0,50.0,4.197974012133676,-7.244898328321186,-5.756923615322362,-12.79105820977401,-5.7525613014071215,-8.69126845622115,5.504484400915222
V0.1,MKC,2,1,100.0,50.0,50.0,0.0,2.041861493154584,-2.287910278978206,-3.7507727361203447,-5.770008762322015,-4.590094494197183,-10.486061016435787,1.4555850738441234
V0.1,MMM,1,1,100.0,100.0,100.0,0.0,3.014781738380923,-4.126827417948576,0.0678606567853457,-7.509034956374516,-8.523056594584022,-3.4465944081940147,2.4492057830510117
V0.1,NUE,1,1,100.0,0.0,0.0,0.0,0.3717487940943398,-3.2156237206141136,-6.449831147446606,-11.728636156591953,-10.929381597323207,-12.360614010133187,2.2036713520723117
V0.1,O,1,1,0.0,100.0,100.0,100.0,32.54568432030764,-5.25591031308571,8.821427268247483,7.664734548407259,12.400886414450518,9.519879051111623,21.10524897940893
V0.1,PEP,3,1,0.0,100.0,100.0,100.0,12.227858962931968,-0.3740153520942406,5.523025952807352,9.037679536241958,10.225728917328462,9.32107513344332,5.163910472707944
V0.1,PG,2,1,0.0,100.0,100.0,50.0,12.11683775207928,-0.7264013875747599,5.9062779377866415,6.309157335538895,10.98677678527179,7.914985774612271,5.930061319046976
V0.1,PNR,2,1,50.0,50.0,50.0,50.0,8.151167942885806,-6.746855606977704,-2.8829900219120685,5.718907525838151,-1.7332464790521076,-2.9554906852125082,19.001308706210665
V0.1,PPG,3,1,66.66666666666666,33.33333333333333,33.33333333333333,33.33333333333333,5.63147364579942,-4.990145544470066,-3.0506229712850668,-8.97113690326758,-4.334213681836604,-9.143601148657345,4.489071674328193
V0.1,ROP,2,1,100.0,50.0,0.0,0.0,1.2148261126160964,-11.286142133503235,-10.009401411567154,-15.923995130439089,-15.454844356680088,-14.544322342062765,4.818499087388495
