ticker,data_source,signal_type,signal_date,entry_date,entry_open,regime,swing_start,swing_low,swing_distance_pct,stop_hit_20d,days_to_stop,mfe_20d_pct,mae_20d_pct,mfe_before_stop_pct,mae_before_stop_pct,ret_5d_pct,ret_10d_pct,ret_15d_pct,ret_20d_pct,hit_2pct_before_stop,days_to_2pct,hit_3pct_before_stop,days_to_3pct,hit_5pct_before_stop,days_to_5pct,window
AFL,legacy,V0.1,2013-02-20,2013-02-21,44.66,GREEN,2013-02-11,43.172,3.4466784026683905,False,,4.236453201970458,-2.648902821316612,4.236453201970458,-2.648902821316612,0.23958799820871235,3.490819525302302,1.6636811464397772,2.4697716077026532,True,8.0,True,9.0,False,,BULL_2013_2014
MCD,legacy,STOCH_ONLY_CONTROL,2013-02-20,2013-02-21,80.44,GREEN,2013-02-15,80.241,0.24800289128998898,False,,7.557185479860773,-0.15042267528592168,7.557185479860773,-0.15042267528592168,3.457235206365006,4.74390850323223,7.141969169567375,6.29537543510692,True,2.0,True,2.0,True,11.0,BULL_2013_2014
MHFI,legacy,STOCH_ONLY_CONTROL,2013-02-20,2013-02-21,42.541,GREEN,2013-02-06,39.241,8.409571621518296,False,,9.595449096166053,-0.8932559178204458,9.595449096166053,-0.8932559178204458,2.689170447333167,5.291365976352247,7.811287933993083,7.193060811922614,True,2.0,True,2.0,True,8.0,BULL_2013_2014
MHFI,legacy,V0.1,2013-02-20,2013-02-21,42.541,GREEN,2013-02-06,39.241,8.409571621518296,False,,9.595449096166053,-0.8932559178204458,9.595449096166053,-0.8932559178204458,2.689170447333167,5.291365976352247,7.811287933993083,7.193060811922614,True,2.0,True,2.0,True,8.0,BULL_2013_2014
BCR,legacy,STOCH_ONLY_CONTROL,2013-02-27,2013-02-28,96.584,GREEN,2013-02-26,94.798,1.8840059916875873,False,,3.5264640106021705,-1.2838565393854195,3.5264640106021705,-1.2838565393854195,0.5943013335542036,3.0398409674480265,1.1016317402468223,1.8346724095088085,True,6.0,True,6.0,False,,BULL_2013_2014
LOW,legacy,STOCH_ONLY_CONTROL,2013-02-27,2013-02-28,34.833,GREEN,2013-02-25,33.097,5.245188385654287,False,,5.164642723853818,-0.5023971521258441,5.164642723853818,-0.5023971521258441,2.5406941693222107,3.8698934918037553,0.05454597651650683,0.4794304251715342,True,1.0,True,4.0,True,7.0,BULL_2013_2014
SHW,legacy,STOCH_ONLY_CONTROL,2013-02-27,2013-02-28,153.63,GREEN,2013-02-22,146.69,4.731065512304866,False,,6.945258087613104,-0.9242986395886166,6.945258087613104,-0.9242986395886166,2.2456551454794083,4.875349866562528,4.777712686324298,4.764694395625857,True,2.0,True,3.0,True,9.0,BULL_2013_2014
SHW,legacy,V0.1,2013-02-27,2013-02-28,153.63,GREEN,2013-02-22,146.69,4.731065512304866,False,,6.945258087613104,-0.9242986395886166,6.945258087613104,-0.9242986395886166,2.2456551454794083,4.875349866562528,4.777712686324298,4.764694395625857,True,2.0,True,3.0,True,9.0,BULL_2013_2014
APD,legacy,V0.1,2013-02-28,2013-03-01,75.733,GREEN,2013-02-25,74.233,2.0206646639634673,False,,5.227575825597808,-0.6166400380283377,5.227575825597808,-0.6166400380283377,3.7843476423751854,5.03083200190142,1.9463113834127688,0.4159349292910619,True,2.0,True,5.0,True,10.0,BULL_2013_2014
MDT,legacy,STOCH_ONLY_CONTROL,2013-02-28,2013-03-01,40.689,GREEN,2013-02-21,39.516,2.968417856058303,False,,4.927621715942898,-0.6488240064882467,4.927621715942898,-0.6488240064882467,1.791639017916391,1.3861240138612452,2.656737693234046,4.460665044606649,True,2.0,True,4.0,False,,BULL_2013_2014
MDT,legacy,V0.1,2013-02-28,2013-03-01,40.689,GREEN,2013-02-21,39.516,2.968417856058303,False,,4.927621715942898,-0.6488240064882467,4.927621715942898,-0.6488240064882467,1.791639017916391,1.3861240138612452,2.656737693234046,4.460665044606649,True,2.0,True,4.0,False,,BULL_2013_2014
NUE,legacy,STOCH_ONLY_CONTROL,2013-02-28,2013-03-01,38.682,GREEN,2013-02-22,37.575,2.94610778443114,False,,7.380693862778553,-1.5873015873016039,7.380693862778553,-1.5873015873016039,6.62065043172535,4.268135049894006,3.2624993537045732,1.8199679437464367,True,2.0,True,2.0,True,4.0,BULL_2013_2014
NUE,legacy,V0.1,2013-02-28,2013-03-01,38.682,GREEN,2013-02-22,37.575,2.94610778443114,False,,7.380693862778553,-1.5873015873016039,7.380693862778553,-1.5873015873016039,6.62065043172535,4.268135049894006,3.2624993537045732,1.8199679437464367,True,2.0,True,2.0,True,4.0,BULL_2013_2014
TROW,legacy,STOCH_ONLY_CONTROL,2013-02-28,2013-03-01,61.513,GREEN,2013-02-25,60.341,1.9422946255448048,False,,7.274884983662,-1.3753190382520764,7.274884983662,-1.3753190382520764,5.6053192008193475,6.64737535155171,4.618535919236577,4.811990961260215,True,2.0,True,2.0,True,4.0,BULL_2013_2014
TROW,legacy,V0.1,2013-02-28,2013-03-01,61.513,GREEN,2013-02-25,60.341,1.9422946255448048,False,,7.274884983662,-1.3753190382520764,7.274884983662,-1.3753190382520764,5.6053192008193475,6.64737535155171,4.618535919236577,4.811990961260215,True,2.0,True,2.0,True,4.0,BULL_2013_2014
ABT,legacy,STOCH_ONLY_CONTROL,2013-03-05,2013-03-06,31.272,GREEN,2013-02-28,30.126,3.804023102967524,False,,6.395497569710917,-4.03875671527244,6.395497569710917,-4.03875671527244,0.984906625735471,-2.4814530570478333,-0.17587618316704523,5.714377078536703,True,18.0,True,18.0,True,20.0,BULL_2013_2014
ABT,legacy,V0.1,2013-03-05,2013-03-06,31.272,GREEN,2013-02-28,30.126,3.804023102967524,False,,6.395497569710917,-4.03875671527244,6.395497569710917,-4.03875671527244,0.984906625735471,-2.4814530570478333,-0.17587618316704523,5.714377078536703,True,18.0,True,18.0,True,20.0,BULL_2013_2014
WAG,legacy,STOCH_ONLY_CONTROL,2013-03-08,2013-03-11,36.969,GREEN,2013-03-07,36.258,1.9609465497269607,False,,19.446022343044177,-0.17041304877060126,19.446022343044177,-0.17041304877060126,4.712056046958257,13.99280478238525,16.789742757445424,19.226919851767697,True,0.0,True,2.0,True,2.0,BULL_2013_2014
CL,legacy,STOCH_ONLY_CONTROL,2013-03-20,2013-03-21,51.372,GREEN,2013-03-18,50.115,2.5082310685423437,False,,5.674297282566387,-0.6676788912247877,5.674297282566387,-0.6676788912247877,3.4357237405590713,2.2911313556022828,3.7374445223078645,5.520517013158921,True,3.0,True,5.0,True,20.0,BULL_2013_2014
HCP,legacy,STOCH_ONLY_CONTROL,2013-03-22,2013-03-25,38.116,GREEN,2013-03-20,37.464,1.7403373905616082,False,,8.21439815300662,-0.650645398257943,8.21439815300662,-0.650645398257943,2.641935145345786,5.142197502361223,6.72158673522929,7.891699024031906,True,4.0,True,5.0,True,10.0,BULL_2013_2014
HCP,legacy,V0.1,2013-03-22,2013-03-25,38.116,GREEN,2013-03-20,37.464,1.7403373905616082,False,,8.21439815300662,-0.650645398257943,8.21439815300662,-0.650645398257943,2.641935145345786,5.142197502361223,6.72158673522929,7.891699024031906,True,4.0,True,5.0,True,10.0,BULL_2013_2014
LOW,legacy,V0.1,2013-03-26,2013-03-27,35.044,GREEN,2013-03-22,34.658,1.113739973454897,True,2.0,3.8237644104554436,-2.3113799794543866,1.0073051021572965,-1.6807442072822698,1.7435224289464868,2.2971122018034418,-1.7092797625841705,-0.05421755507362125,False,,False,,False,,BULL_2013_2014
EMR,legacy,STOCH_ONLY_CONTROL,2013-03-28,2013-04-01,48.143,GREEN,2013-03-27,47.424,1.5161099865047323,True,10.0,3.200880709552778,-4.497019296678639,3.200880709552778,-3.605924018029627,0.7166150842282448,-3.605924018029627,-3.2382693226429504,-0.5089005670606217,True,6.0,True,8.0,False,,BULL_2013_2014
GWW,legacy,STOCH_ONLY_CONTROL,2013-03-28,2013-04-01,203.85,GREEN,2013-03-25,198.3,2.798789712556715,True,2.0,11.194505764042194,-3.4584253127299402,0.13245033112583293,-3.4584253127299402,0.08830022075054789,0.5788570026980633,8.599460387539848,9.428501349031148,False,,False,,False,,BULL_2013_2014
GWW,legacy,V0.1,2013-03-28,2013-04-01,203.85,GREEN,2013-03-25,198.3,2.798789712556715,True,2.0,11.194505764042194,-3.4584253127299402,0.13245033112583293,-3.4584253127299402,0.08830022075054789,0.5788570026980633,8.599460387539848,9.428501349031148,False,,False,,False,,BULL_2013_2014
ITW,legacy,STOCH_ONLY_CONTROL,2013-03-28,2013-04-01,55.252,GREEN,2013-03-27,54.665,1.0738132260129873,False,,8.405125606312879,-1.3284586983276614,8.405125606312879,-1.3284586983276614,1.7646420039093558,1.1565192210236663,-0.07601534786071396,6.57894736842104,True,3.0,True,7.0,True,17.0,BULL_2013_2014
LOW,legacy,STOCH_ONLY_CONTROL,2013-04-03,2013-04-04,35.01,GREEN,2013-04-01,34.455,1.6107966913365246,True,10.0,3.9245929734361695,-2.2165095686946468,3.9245929734361695,-2.2165095686946468,2.3964581548129082,-1.613824621536697,0.04284490145671782,2.907740645529855,True,0.0,True,3.0,False,,BULL_2013_2014
CAH,legacy,STOCH_ONLY_CONTROL,2013-04-04,2013-04-05,38.504,GREEN,2013-03-20,37.486,2.715680520727748,False,,10.76771244546022,-0.4259297735300094,10.76771244546022,-0.4259297735300094,2.3685850820693855,1.8985040515271168,4.054124246831492,9.749636401412864,True,3.0,True,4.0,True,13.0,BULL_2013_2014
CAH,legacy,V0.1,2013-04-04,2013-04-05,38.504,GREEN,2013-03-20,37.486,2.715680520727748,False,,10.76771244546022,-0.4259297735300094,10.76771244546022,-0.4259297735300094,2.3685850820693855,1.8985040515271168,4.054124246831492,9.749636401412864,True,3.0,True,4.0,True,13.0,BULL_2013_2014
DOV,legacy,STOCH_ONLY_CONTROL,2013-04-05,2013-04-08,54.401,GREEN,2013-04-02,52.948,2.744201858427142,True,7.0,3.477877244903582,-6.643260234186876,3.477877244903582,-4.095512950129598,-2.463190014889438,-5.8785684086689605,-3.5293468870057576,-0.37131670373706793,True,2.0,True,3.0,False,,BULL_2013_2014
DOV,legacy,V0.1,2013-04-05,2013-04-08,54.401,GREEN,2013-04-02,52.948,2.744201858427142,True,7.0,3.477877244903582,-6.643260234186876,3.477877244903582,-4.095512950129598,-2.463190014889438,-5.8785684086689605,-3.5293468870057576,-0.37131670373706793,True,2.0,True,3.0,False,,BULL_2013_2014
EMR,legacy,V0.1,2013-04-05,2013-04-08,48.211,GREEN,2013-04-02,47.371,1.7732367904413904,True,5.0,3.611209060172982,-4.631723050756042,3.0553193254651445,-3.741884632137893,-3.741884632137893,-3.3747485013793432,-0.6492294289684786,2.930866399784282,True,1.0,True,3.0,False,,BULL_2013_2014
APD,legacy,STOCH_ONLY_CONTROL,2013-04-08,2013-04-09,76.455,GREEN,2013-04-01,74.74,2.294621354027293,False,,5.73670786737297,-1.6741874305146842,5.73670786737297,-1.6741874305146842,0.61604865607221,-0.9168792099927936,1.1575436531293004,4.724347655483618,True,17.0,True,17.0,True,17.0,BULL_2013_2014
APD,legacy,V0.1,2013-04-08,2013-04-09,76.455,GREEN,2013-04-01,74.74,2.294621354027293,False,,5.73670786737297,-1.6741874305146842,5.73670786737297,-1.6741874305146842,0.61604865607221,-0.9168792099927936,1.1575436531293004,4.724347655483618,True,17.0,True,17.0,True,17.0,BULL_2013_2014
CVX,legacy,STOCH_ONLY_CONTROL,2013-04-08,2013-04-09,98.817,GREEN,2013-04-04,97.312,1.5465718513646864,True,6.0,5.042654603964913,-3.274740176285451,2.6847607193094314,-3.274740176285451,-0.8186850440713656,-0.4219921673396132,3.403260572573563,4.29379560197134,True,2.0,False,,False,,BULL_2013_2014
NUE,legacy,STOCH_ONLY_CONTROL,2013-04-08,2013-04-09,38.392,GREEN,2013-04-02,37.084,3.5271276022004194,True,7.0,3.201187747447376,-6.095019795790801,3.201187747447376,-5.451656595123988,-1.3857053552823628,-3.8653886226297174,-0.8621587830798139,2.409356115857464,True,1.0,True,2.0,False,,BULL_2013_2014
