window,ticker,data_source,signal_type,signal_date,entry_date,entry_open,regime,spy_close,spy_ma50,spy_ma200,macd_hist,macd_hist_1,macd_hist_2,macd_pass,swing_start,swing_low,swing_distance_pct,stop_hit_20d,days_to_stop,mfe_20d_pct,mae_20d_pct,mfe_before_stop_pct,mae_before_stop_pct,ret_5d_pct,ret_10d_pct,ret_15d_pct,ret_20d_pct,hit_2pct_before_stop,days_to_2pct,hit_3pct_before_stop,days_to_3pct,hit_5pct_before_stop,days_to_5pct,macd_group,spy_state_source,spy_roc5_pct,spy_dist_ma50_pct,spy_dist_ma200_pct,spy_ma50_slope10_pct,spy_rv20_ann_pct,spy_close_reloaded,spy_ma50_reloaded,spy_ma200_reloaded,breadth_above_ma50_pct,breadth_5d_positive_pct,breadth_loaded_universe,cluster_size,cluster_stocks,loaded_universe,cluster_share_pct,spy_close_drift_pct,spy_ma50_drift_pct,spy_ma200_drift_pct,spy_roc5_pct_bin,spy_dist_ma50_pct_bin,spy_dist_ma200_pct_bin,spy_ma50_slope10_pct_bin,spy_rv20_ann_pct_bin,breadth_above_ma50_pct_bin,breadth_5d_positive_pct_bin,cluster_size_bin,cluster_share_pct_bin
CHOP_2015_2016,PG,legacy,MACD_PASS,2015-03-16,2015-03-17,76.322,GREEN,197.24,194.82440000000005,188.5005,-0.0853659033427314,-0.2311111484597862,-0.2688084944492179,True,2015-03-06,73.987,3.1559598307810965,False,,2.0976913602893,-2.29029637588114,2.0976913602893,-2.29029637588114,0.6708419590681691,-1.703309661696495,-0.7088388669060031,0.1795026335787763,True,4.0,False,,False,,MACD_PASS,legacy,0.10150223304914441,1.2398857637955008,4.636327224596215,0.12395725838614258,10.486701493195136,197.24,194.82440000000003,188.50050000000002,52.94117647058823,56.86274509803921,51,6,6,51,11.764705882352942,0.0,-1.1102230246251565e-14,2.220446049250313e-14,"(0,2]","(0,2]","(0,5]","(0,1]","(10,20]","(50,75]","(50,75]",5-9,>10
CHOP_2015_2016,BDX,legacy,MACD_PASS,2015-03-18,2015-03-19,139.03,GREEN,199.03,195.0374,188.68285,-0.4807278182709792,-0.6944638999565649,-0.6948597641732724,True,2015-03-11,134.55,3.3296172426607207,False,,2.1434222829604943,-3.474070344529967,2.1434222829604943,-3.474070344529967,-1.136445371502559,-2.4886715097460987,-1.136445371502559,-2.2872761274545077,True,3.0,False,,False,,MACD_PASS,legacy,2.9217085531078713,2.0470945572490296,5.483884730382216,0.08754698080943868,11.38517786342711,199.03,195.0374,188.68285,62.745098039215684,98.03921568627452,51,3,3,51,5.882352941176471,0.0,0.0,0.0,>2,>2,>5,"(0,1]","(10,20]","(50,75]",>75,2-4,"(5,10]"
CHOP_2015_2016,KO,legacy,MACD_PASS,2015-03-18,2015-03-19,37.317,GREEN,199.03,195.0374,188.68285,-0.1102954078991961,-0.1480506908745489,-0.1838934185711442,True,2015-03-09,36.515,2.1963576612351154,False,,2.797652544416751,-1.3318326767960964,2.797652544416751,-1.3318326767960964,-0.3215692579789264,0.4957526060508588,0.9861457244687566,-0.4448374735375182,True,11.0,False,,False,,MACD_PASS,legacy,2.9217085531078713,2.0470945572490296,5.483884730382216,0.08754698080943868,11.38517786342711,199.03,195.0374,188.68285,62.745098039215684,98.03921568627452,51,3,3,51,5.882352941176471,0.0,0.0,0.0,>2,>2,>5,"(0,1]","(10,20]","(50,75]",>75,2-4,"(5,10]"
CHOP_2015_2016,VFC,legacy,MACD_PASS,2015-03-18,2015-03-19,69.432,GREEN,199.03,195.0374,188.68285,-0.3387945131633613,-0.4166118857521039,-0.4350219188205383,True,2015-03-10,67.863,2.3120109632642327,False,,3.478223297614913,-1.2040557667934104,3.478223297614913,-1.2040557667934104,-0.0403272266390253,2.124380689019456,2.2597649498790284,-0.2304412950800749,True,2.0,True,2.0,False,,MACD_PASS,legacy,2.9217085531078713,2.0470945572490296,5.483884730382216,0.08754698080943868,11.38517786342711,199.03,195.0374,188.68285,62.745098039215684,98.03921568627452,51,3,3,51,5.882352941176471,0.0,0.0,0.0,>2,>2,>5,"(0,1]","(10,20]","(50,75]",>75,2-4,"(5,10]"
CHOP_2015_2016,TROW,legacy,MACD_FAIL,2015-04-01,2015-04-02,74.127,GREEN,195.39,196.2402,189.4828,-0.1904388705379225,-0.216223549488588,-0.1833692860049347,False,2015-03-27,73.032,1.499342753861321,False,,4.66226880893601,-1.0293145547506155,4.66226880893601,-1.0293145547506155,1.4798926167253643,3.284902936851619,3.4737679927691723,2.1193357346176223,True,4.0,True,7.0,False,,MACD_FAIL,legacy,-0.03069838833461569,-0.4332445645693572,3.117538900628447,0.6167022324949034,13.76451769011157,195.39,196.24020000000002,189.4828,33.333333333333336,52.94117647058823,51,1,1,51,1.9607843137254901,0.0,2.220446049250313e-14,0.0,"(-2,0]","(-2,0]","(0,5]","(0,1]","(10,20]","(25,50]","(50,75]",1,<=2
CHOP_2015_2016,CTAS,legacy,MACD_PASS,2015-04-09,2015-04-10,79.025,GREEN,198.45,196.63160000000005,189.8438,-0.1882296078969124,-0.1898376152402902,-0.2256157060296891,True,2015-03-26,77.876,1.4754224664851767,True,14.0,0.9528630180322571,-2.8598544764315115,0.9528630180322571,-2.8598544764315115,-0.574501739955724,0.3403986080354304,-0.7099019297690745,0.6833280607402514,False,,False,,False,,MACD_PASS,legacy,1.566098572086605,0.924775061587213,4.533305801927701,0.4929804208170463,11.628981515423337,198.45,196.63160000000005,189.8438,62.745098039215684,88.23529411764706,51,1,1,51,1.9607843137254901,0.0,0.0,0.0,"(0,2]","(0,2]","(0,5]","(0,1]","(10,20]","(50,75]",>75,1,<=2
CHOP_2015_2016,LEG,legacy,MACD_PASS,2015-04-15,2015-04-16,41.909,GREEN,199.9,197.3752,190.17075,-0.132025332822955,-0.1326138097599928,-0.1333076859407557,True,2015-04-14,41.51,0.9612141652613816,True,0.0,5.428428261232665,-5.807821708940796,0.0859004032546684,-1.3815648190126262,-1.8945811162280115,-5.521487031425232,2.956405545348262,5.270944188599125,False,,False,,False,,MACD_PASS,legacy,1.1844502935816958,1.2791880641539466,5.116060172239956,0.6224694653492069,10.89693426297034,199.9,197.3752,190.17075,66.66666666666667,60.78431372549019,51,1,1,51,1.9607843137254901,0.0,0.0,0.0,"(0,2]","(0,2]",>5,"(0,1]","(10,20]","(50,75]","(50,75]",1,<=2
CHOP_2015_2016,LOW,legacy,MACD_PASS,2015-04-22,2015-04-23,69.765,GREEN,200.09,197.9024,190.5365,-0.1891125912651757,-0.2144412059659381,-0.2543768489046921,True,2015-04-21,69.393,0.5360771259348862,True,2.0,1.3430803411452752,-7.333189994983158,1.3029456030961173,-1.58962230344728,-5.607396258869068,-0.9044649896079672,-0.9460331111588838,-5.798036264602602,False,,False,,False,,MACD_PASS,legacy,0.09504752376188197,1.1053933656186343,5.013999942268277,0.7151246938887468,10.77196874022909,200.09,197.90239999999997,190.53650000000002,50.98039215686274,29.41176470588235,51,2,2,51,3.9215686274509802,0.0,-1.1102230246251565e-14,2.220446049250313e-14,"(0,2]","(0,2]",>5,"(0,1]","(10,20]","(50,75]","(25,50]",2-4,"(2,5]"
CHOP_2015_2016,VFC,legacy,MACD_FAIL,2015-04-22,2015-04-23,69.346,GREEN,200.09,197.9024,190.5365,-0.1740536880685172,-0.1696566361282026,-0.1905004851659079,False,2015-04-20,69.149,0.284892044715046,True,2.0,0.7484209615550963,-6.105615320278035,0.7484209615550963,-0.7022755458137575,-1.8818677357021365,-3.858910391370807,-4.386698583912551,-3.44071756121479,False,,False,,False,,MACD_FAIL,legacy,0.09504752376188197,1.1053933656186343,5.013999942268277,0.7151246938887468,10.77196874022909,200.09,197.90239999999997,190.53650000000002,50.98039215686274,29.41176470588235,51,2,2,51,3.9215686274509802,0.0,-1.1102230246251565e-14,2.220446049250313e-14,"(0,2]","(0,2]",>5,"(0,1]","(10,20]","(50,75]","(25,50]",2-4,"(2,5]"
CHOP_2015_2016,CLX,legacy,MACD_PASS,2015-04-23,2015-04-24,102.33,GREEN,200.59,198.0028,190.62095,-0.1635228353493368,-0.1903638514322906,-0.1988770037651067,True,2015-04-20,101.61,0.7085916740478204,True,3.0,1.8274210886348063,-3.3235610280465178,0.4495260431935932,-1.983777973223888,-2.6189778168669964,-1.319261213720313,0.1465845793022557,0.6742890647903899,False,,False,,False,,MACD_PASS,legacy,0.3753002401921446,1.3066481888134973,5.229776685091525,0.6973446790851101,9.14986422121566,200.59,198.00279999999998,190.62095000000002,54.90196078431372,43.13725490196079,51,2,2,51,3.9215686274509802,0.0,-1.1102230246251565e-14,2.220446049250313e-14,"(0,2]","(0,2]",>5,"(0,1]",<=10,"(50,75]","(25,50]",2-4,"(2,5]"
CHOP_2015_2016,WMT,legacy,MACD_PASS,2015-04-23,2015-04-24,73.989,GREEN,200.59,198.0028,190.62095,-0.0914555698955827,-0.1796246843619247,-0.2210710055923415,True,2015-04-06,72.282,2.3615837967958964,True,17.0,1.952993012474824,-4.2114368352052285,1.952993012474824,-3.3626620173269006,-0.9812269391396012,-0.446012245063454,0.4514184540945098,-3.8316506507724224,False,,False,,False,,MACD_PASS,legacy,0.3753002401921446,1.3066481888134973,5.229776685091525,0.6973446790851101,9.14986422121566,200.59,198.00279999999998,190.62095000000002,54.90196078431372,43.13725490196079,51,2,2,51,3.9215686274509802,0.0,-1.1102230246251565e-14,2.220446049250313e-14,"(0,2]","(0,2]",>5,"(0,1]",<=10,"(50,75]","(25,50]",2-4,"(2,5]"
CHOP_2015_2016,CB,legacy,MACD_FAIL,2015-04-24,2015-04-27,102.51,GREEN,201.06,198.1102,190.70355,-0.3451956922000442,-0.3499628839907942,-0.3050066378270789,False,2015-04-23,101.12,1.3746044303797555,True,3.0,0.3414301043800583,-2.4290313140181485,0.146327187591444,-2.0583357721197904,-1.3559652716808146,-0.6048190420446797,-0.175592625109755,-1.9900497512437831,False,,False,,False,,MACD_FAIL,legacy,1.7870703184326375,1.488969270638263,5.43065401771492,0.6469318745275121,9.052445268081302,201.06,198.1102,190.70355,56.86274509803921,68.62745098039215,51,2,2,51,3.9215686274509802,0.0,0.0,0.0,"(0,2]","(0,2]",>5,"(0,1]",<=10,"(50,75]","(50,75]",2-4,"(2,5]"
CHOP_2015_2016,CINF,legacy,MACD_PASS,2015-04-24,2015-04-27,48.714,GREEN,201.06,198.1102,190.70355,-0.166659951233379,-0.1941482227297017,-0.1982663045160199,True,2015-04-21,47.697,2.1322095729291,True,2.0,0.0,-4.696801740772671,0.0,-4.413515621792497,-2.8225971999835786,-3.1243585006363594,-2.9396066839101787,-4.3355092991747775,False,,False,,False,,MACD_PASS,legacy,1.7870703184326375,1.488969270638263,5.43065401771492,0.6469318745275121,9.052445268081302,201.06,198.1102,190.70355,56.86274509803921,68.62745098039215,51,2,2,51,3.9215686274509802,0.0,0.0,0.0,"(0,2]","(0,2]",>5,"(0,1]",<=10,"(50,75]","(50,75]",2-4,"(2,5]"
CHOP_2015_2016,SHW,legacy,MACD_PASS,2015-04-27,2015-04-28,274.7,GREEN,200.22,198.1632,190.78565,-0.6608571455679995,-0.772040801848018,-0.8587856647818086,True,2015-04-21,272.21,0.9147349472833576,True,1.0,4.503094284674192,-2.9377502730251197,0.2730251183108878,-1.812886785584256,-2.6137604659628666,2.2715689843465725,3.840553330906449,2.8758645795413207,False,,False,,False,,MACD_PASS,legacy,0.4464957607986708,1.03793237089429,4.944999794271743,0.5960738924508435,9.270448524818784,200.22,198.1632,190.78564999999998,47.05882352941177,37.254901960784316,51,1,1,51,1.9607843137254901,0.0,0.0,-1.1102230246251565e-14,"(0,2]","(0,2]","(0,5]","(0,1]",<=10,"(25,50]","(25,50]",1,<=2
CHOP_2015_2016,ITW,legacy,MACD_PASS,2015-04-28,2015-04-29,89.363,GREEN,200.86,198.2124,190.8696,-0.2794903575936567,-0.3375659712382035,-0.3785368199028949,True,2015-04-21,88.578,0.8862245704351013,False,,3.828206304622728,-1.1011268645860106,3.828206304622728,-1.1011268645860106,0.5416111813614011,1.5285968465696076,2.4697022257533785,1.2622673813547092,True,4.0,True,11.0,False,,MACD_PASS,legacy,0.8789111546381401,1.3357388336955989,5.234149387854337,0.515222387426939,8.36909003395159,200.86,198.21239999999997,190.8696,49.01960784313726,50.98039215686274,51,1,1,51,1.9607843137254901,0.0,-1.1102230246251565e-14,0.0,"(0,2]","(0,2]",>5,"(0,1]",<=10,"(25,50]","(50,75]",1,<=2
CHOP_2015_2016,PEP,legacy,MACD_FAIL,2015-04-30,2015-05-01,88.572,GREEN,198.03,198.22440000000003,191.0117,-0.1676741293514377,-0.2059238806724129,-0.178176718324267,False,2015-04-27,86.805,2.035597027820968,False,,3.446913245720995,-0.4199972903400573,3.446913245720995,-0.4199972903400573,1.462087341371987,3.2165921510183937,1.1572505983832304,0.8524138553944738,True,6.0,True,10.0,False,,MACD_FAIL,legacy,-1.276235106436019,-0.09807067142089121,3.6742775442551334,0.36800447195306507,8.613767870595849,198.03,198.22440000000003,191.01170000000002,27.45098039215686,17.647058823529413,51,2,2,51,3.9215686274509802,0.0,0.0,2.220446049250313e-14,"(-2,0]","(-2,0]","(0,5]","(0,1]",<=10,"(25,50]",<=25,2-4,"(2,5]"
CHOP_2015_2016,PPG,legacy,MACD_PASS,2015-04-30,2015-05-01,106.36,GREEN,198.03,198.22440000000003,191.0117,-0.2495303829440853,-0.2550785353778706,-0.2673625451174536,True,2015-04-27,104.85,1.4401525989508943,False,,4.945468221135774,-0.4889056036103789,4.945468221135774,-0.4889056036103789,3.619781872884542,4.842045881910506,3.69499811959384,3.619781872884542,True,2.0,True,5.0,False,,MACD_PASS,legacy,-1.276235106436019,-0.09807067142089121,3.6742775442551334,0.36800447195306507,8.613767870595849,198.03,198.22440000000003,191.01170000000002,27.45098039215686,17.647058823529413,51,2,2,51,3.9215686274509802,0.0,0.0,2.220446049250313e-14,"(-2,0]","(-2,0]","(0,5]","(0,1]",<=10,"(25,50]",<=25,2-4,"(2,5]"
CHOP_2015_2016,GPC,legacy,MACD_FAIL,2015-05-01,2015-05-04,86.225,GREEN,200.17,198.25600000000003,191.0859,-0.0988129075421795,-0.1569345940658236,-0.0746639567853345,False,2015-04-29,83.337,3.465447520309106,False,,2.342708031313445,-3.0895911858509595,2.342708031313445,-3.0895911858509595,1.7732676138011216,1.2861699043201114,0.0104378080603151,-2.407654392577552,True,5.0,False,,False,,MACD_FAIL,legacy,-0.44265393414901766,0.9654184488741668,4.753935272042553,0.3377725233135953,9.280919219191603,200.17,198.25600000000003,191.0859,35.294117647058826,35.294117647058826,51,1,1,51,1.9607843137254901,0.0,0.0,0.0,"(-2,0]","(0,2]","(0,5]","(0,1]",<=10,"(25,50]","(25,50]",1,<=2
CHOP_2015_2016,BCR,legacy,MACD_PASS,2015-05-04,2015-05-05,168.39,GREEN,200.75,198.27560000000005,191.1736,-0.4206333358144057,-0.5659156752236596,-0.6210245544968643,True,2015-04-29,163.29,3.1232776042623422,False,,2.6248589583704574,-2.232911693093409,2.6248589583704574,-2.232911693093409,-1.7340697191044474,2.185402933665892,1.0986400617613912,0.8789120494091307,True,8.0,False,,False,,MACD_PASS,legacy,0.2647088202976766,1.2479599103470074,5.0092690622554725,0.30291870366174756,9.076003246158438,200.75,198.27560000000003,191.1736,47.05882352941177,43.13725490196079,51,5,5,51,9.803921568627452,0.0,-1.1102230246251565e-14,0.0,"(0,2]","(0,2]",>5,"(0,1]",<=10,"(25,50]","(25,50]",5-9,"(5,10]"
CHOP_2015_2016,BF-B,legacy,MACD_PASS,2015-05-04,2015-05-05,44.37,GREEN,200.75,198.27560000000005,191.1736,-0.0997187992521709,-0.1348764106937823,-0.1586716521911794,True,2015-04-27,43.41,2.2114720110573582,False,,5.677259409510937,-1.9900833896776997,5.677259409510937,-1.9900833896776997,0.4034257381113404,3.788595898129388,2.2560288483209456,5.65472165877845,True,4.0,True,8.0,True,20.0,MACD_PASS,legacy,0.2647088202976766,1.2479599103470074,5.0092690622554725,0.30291870366174756,9.076003246158438,200.75,198.27560000000003,191.1736,47.05882352941177,43.13725490196079,51,5,5,51,9.803921568627452,0.0,-1.1102230246251565e-14,0.0,"(0,2]","(0,2]",>5,"(0,1]",<=10,"(25,50]","(25,50]",5-9,"(5,10]"
CHOP_2015_2016,HRL,legacy,MACD_PASS,2015-05-04,2015-05-05,26.8,GREEN,200.75,198.27560000000005,191.1736,-0.0508451860235596,-0.0966120221049387,-0.136963071376937,True,2015-04-23,25.91,3.4349671941335425,False,,5.977611940298511,-2.2500000000000075,5.977611940298511,-2.2500000000000075,-0.4477611940298498,-0.3955223880597103,4.32835820895523,1.593283582089544,True,11.0,True,11.0,True,11.0,MACD_PASS,legacy,0.2647088202976766,1.2479599103470074,5.0092690622554725,0.30291870366174756,9.076003246158438,200.75,198.27560000000003,191.1736,47.05882352941177,43.13725490196079,51,5,5,51,9.803921568627452,0.0,-1.1102230246251565e-14,0.0,"(0,2]","(0,2]",>5,"(0,1]",<=10,"(25,50]","(25,50]",5-9,"(5,10]"
CHOP_2015_2016,MKC,legacy,MACD_PASS,2015-05-04,2015-05-05,72.794,GREEN,200.75,198.27560000000005,191.1736,-0.1785698983418521,-0.2502559588310131,-0.312099555593782,True,2015-04-23,71.653,1.5923966896012498,False,,4.525098222380963,-1.4671538863093136,4.525098222380963,-1.4671538863093136,1.5234772096601512,4.324532241668266,3.3052174629777165,2.217215704591036,True,6.0,True,7.0,False,,MACD_PASS,legacy,0.2647088202976766,1.2479599103470074,5.0092690622554725,0.30291870366174756,9.076003246158438,200.75,198.27560000000003,191.1736,47.05882352941177,43.13725490196079,51,5,5,51,9.803921568627452,0.0,-1.1102230246251565e-14,0.0,"(0,2]","(0,2]",>5,"(0,1]",<=10,"(25,50]","(25,50]",5-9,"(5,10]"
CHOP_2015_2016,TGT,legacy,MACD_PASS,2015-05-04,2015-05-05,73.5,GREEN,200.75,198.27560000000005,191.1736,-0.3520430366049521,-0.4149542843476915,-0.434226478161654,True,2015-04-30,72.003,2.0790800383317265,True,7.0,1.687074829931956,-4.447619047619056,1.687074829931956,-4.447619047619056,0.9863945578231226,-1.97687074829932,1.0176870748299427,1.068027210884348,False,,False,,False,,MACD_PASS,legacy,0.2647088202976766,1.2479599103470074,5.0092690622554725,0.30291870366174756,9.076003246158438,200.75,198.27560000000003,191.1736,47.05882352941177,43.13725490196079,51,5,5,51,9.803921568627452,0.0,-1.1102230246251565e-14,0.0,"(0,2]","(0,2]",>5,"(0,1]",<=10,"(25,50]","(25,50]",5-9,"(5,10]"
CHOP_2015_2016,MMM,legacy,MACD_PASS,2015-05-06,2015-05-07,147.42,GREEN,197.62,198.1958,191.30475,-0.3242752660912467,-0.4074551588407842,-0.507667487291865,True,2015-04-27,146.29,0.772438307471468,False,,4.375254375254389,0.0,4.375254375254389,0.0,3.757970424637103,3.717270383937055,1.811151811151812,0.5223171889838563,True,1.0,True,5.0,False,,MACD_PASS,legacy,-1.2048192771084265,-0.2905207880288141,3.3011464691807157,0.14825489736356445,10.090009938208727,197.62,198.19580000000002,191.30475,27.45098039215686,35.294117647058826,51,1,1,51,1.9607843137254901,0.0,2.220446049250313e-14,0.0,"(-2,0]","(-2,0]","(0,5]","(0,1]","(10,20]","(25,50]","(25,50]",1,<=2
CHOP_2015_2016,CAH,legacy,MACD_PASS,2015-05-08,2015-05-11,81.978,GREEN,201.03,198.1836,191.4446,-0.4543819662892662,-0.632048830706831,-0.6958552911699318,True,2015-05-01,79.612,2.9719137818419394,False,,3.5106979921442294,-0.945375588572539,3.5106979921442294,-0.945375588572539,1.4564883261362738,1.153968137793071,1.665080875356817,1.2369172216936342,True,4.0,True,12.0,False,,MACD_PASS,legacy,0.42963481041116136,1.436243967714801,5.006879274735376,0.037050086265111304,10.942227269329855,201.03,198.18359999999996,191.44459999999998,58.8235294117647,76.47058823529412,51,4,4,51,7.8431372549019605,0.0,-3.3306690738754696e-14,-1.1102230246251565e-14,"(0,2]","(0,2]",>5,"(0,1]","(10,20]","(50,75]",>75,2-4,"(5,10]"
CHOP_2015_2016,MDT,legacy,MACD_PASS,2015-05-08,2015-05-11,72.095,GREEN,201.03,198.1836,191.4446,-0.1484243434769316,-0.2716490875640349,-0.2853152923755115,True,2015-05-07,70.275,2.589825684809677,False,,4.043276232748472,-1.889174006519168,4.043276232748472,-1.889174006519168,1.9238504750676235,0.7393023094528051,1.148484638324443,-1.4300575629378032,True,5.0,True,6.0,False,,MACD_PASS,legacy,0.42963481041116136,1.436243967714801,5.006879274735376,0.037050086265111304,10.942227269329855,201.03,198.18359999999996,191.44459999999998,58.8235294117647,76.47058823529412,51,4,4,51,7.8431372549019605,0.0,-3.3306690738754696e-14,-1.1102230246251565e-14,"(0,2]","(0,2]",>5,"(0,1]","(10,20]","(50,75]",>75,2-4,"(5,10]"
CHOP_2015_2016,TROW,legacy,MACD_FAIL,2015-05-08,2015-05-11,75.988,GREEN,201.03,198.1836,191.4446,-0.1800223067944485,-0.2323334725559556,-0.2124928426932648,False,2015-05-07,74.583,1.883807301932072,True,15.0,0.8540822235089784,-4.561246512607243,0.8540822235089784,-2.4201189661525517,0.4013791651313436,-1.3831131231247018,-1.8581881349686855,-4.527030583776382,False,,False,,False,,MACD_FAIL,legacy,0.42963481041116136,1.436243967714801,5.006879274735376,0.037050086265111304,10.942227269329855,201.03,198.18359999999996,191.44459999999998,58.8235294117647,76.47058823529412,51,4,4,51,7.8431372549019605,0.0,-3.3306690738754696e-14,-1.1102230246251565e-14,"(0,2]","(0,2]",>5,"(0,1]","(10,20]","(50,75]",>75,2-4,"(5,10]"
CHOP_2015_2016,WBA,legacy,MACD_PASS,2015-05-08,2015-05-11,80.955,GREEN,201.03,198.1836,191.4446,-0.3346939410976805,-0.4951398656568391,-0.6291230805582059,True,2015-04-24,78.481,3.152355347154101,False,,2.8077326910011635,-2.214810697300962,2.8077326910011635,-2.214810697300962,1.4452473596442417,0.8856772280896763,1.8084120807856152,-0.7411524921252521,True,8.0,False,,False,,MACD_PASS,legacy,0.42963481041116136,1.436243967714801,5.006879274735376,0.037050086265111304,10.942227269329855,201.03,198.18359999999996,191.44459999999998,58.8235294117647,76.47058823529412,51,4,4,51,7.8431372549019605,0.0,-3.3306690738754696e-14,-1.1102230246251565e-14,"(0,2]","(0,2]",>5,"(0,1]","(10,20]","(50,75]",>75,2-4,"(5,10]"
CHOP_2015_2016,BDX,legacy,MACD_PASS,2015-05-15,2015-05-18,135.69,GREEN,201.8,198.28760000000003,191.8315,-0.1593432279439808,-0.2612983003861797,-0.3533016105762791,True,2015-05-13,132.57,2.35347363656937,False,,1.1496794163166069,-2.181442995062277,1.1496794163166069,-2.181442995062277,-0.7738226840592666,-0.6116884073992024,-2.011938978554051,-1.0686122779865803,False,,False,,False,,MACD_PASS,legacy,0.38302740884446074,1.7713664394546136,5.1964875424526324,0.015938987975139263,10.578775739020251,201.8,198.28760000000003,191.8315,72.54901960784314,70.58823529411765,51,1,1,51,1.9607843137254901,0.0,0.0,0.0,"(0,2]","(0,2]",>5,"(0,1]","(10,20]","(50,75]","(50,75]",1,<=2
CHOP_2015_2016,LOW,legacy,MACD_FAIL,2015-05-26,2015-05-27,66.887,GREEN,200.16,199.1064,192.48865,-0.2879210989265566,-0.2949763604951618,-0.2722402506070701,False,2015-05-22,65.624,1.92460075582106,True,9.0,1.7566941259138602,-3.103742132252896,1.7566941259138602,-3.103742132252896,1.013649887123047,-1.1033534169569537,-0.3857251782857562,0.2018329421262787,False,,False,,False,,MACD_FAIL,legacy,-1.1213752902237806,0.5291643061197338,3.9853518636034035,0.4569103656493878,10.743063619405815,200.16,199.1064,192.48864999999998,45.09803921568628,15.686274509803921,51,1,1,51,1.9607843137254901,0.0,0.0,-1.1102230246251565e-14,"(-2,0]","(0,2]","(0,5]","(0,1]","(10,20]","(25,50]",<=25,1,<=2
CHOP_2015_2016,AFL,legacy,MACD_FAIL,2015-05-29,2015-06-01,59.176,GREEN,200.57,199.336,192.79325,-0.1513677167546522,-0.1434195789918609,-0.1508665586498121,False,2015-05-26,58.351,1.413857517437589,True,5.0,2.127551710152775,-1.8875895633365003,0.46302555089901,-1.4735703663647404,-1.4093551439772978,-0.7198864404488359,0.5272407732864526,-1.698323644720834,False,,False,,False,,MACD_FAIL,legacy,-1.1093580514742185,0.6190552634747215,4.033725247123554,0.5568217474255066,10.68585814747697,200.57,199.336,192.79324999999997,37.254901960784316,7.8431372549019605,51,1,1,51,1.9607843137254901,0.0,0.0,-1.1102230246251565e-14,"(-2,0]","(0,2]","(0,5]","(0,1]","(10,20]","(25,50]",<=25,1,<=2
CHOP_2015_2016,ADP,legacy,MACD_FAIL,2015-06-02,2015-06-03,80.858,GREEN,200.79,199.411,192.97375,-0.2230473228751171,-0.224902419737332,-0.1971522221912268,False,2015-06-01,79.509,1.6966632708246945,True,1.0,0.2300328971777565,-6.748868386554219,0.1273838086522039,-2.148210442998844,-1.2787850305473911,-2.330010635929658,-1.919414281827414,-5.131217690271839,False,,False,,False,,MACD_FAIL,legacy,0.3147482014388414,0.6915365752140135,4.050421365600232,0.5039030054754923,9.975119279340943,200.79,199.41099999999997,192.97375,43.13725490196079,50.98039215686274,51,1,1,51,1.9607843137254901,0.0,-1.1102230246251565e-14,0.0,"(0,2]","(0,2]","(0,5]","(0,1]",<=10,"(25,50]","(50,75]",1,<=2
CHOP_2015_2016,ITW,legacy,MACD_PASS,2015-06-03,2015-06-04,89.488,GREEN,201.31,199.4476,193.0642,-0.1782961491574924,-0.2255957466217887,-0.2351178270958371,True,2015-06-01,88.086,1.5916263651431617,True,2.0,0.4648667977829479,-2.868541033434646,0.1564455569461831,-2.03267477203648,0.3698819953513288,-1.0057214375111756,-1.6639102449490517,-0.6235472912569207,False,,False,,False,,MACD_PASS,legacy,-0.3613145911700588,0.9337790978682925,4.271014512271054,0.46847231681224066,9.023384169354378,201.31,199.44760000000002,193.06419999999997,45.09803921568628,27.45098039215686,51,1,1,51,1.9607843137254901,0.0,2.220446049250313e-14,-1.1102230246251565e-14,"(-2,0]","(0,2]","(0,5]","(0,1]",<=10,"(25,50]","(25,50]",1,<=2
CHOP_2015_2016,GWW,legacy,MACD_PASS,2015-06-09,2015-06-10,227.92,GREEN,198.02,199.6616,193.3216,-0.657102184347118,-0.8238107476782829,-0.8262297804177904,True,2015-06-08,225.68,0.9925558312654958,True,2.0,1.7593892593892768,-3.821516321516316,0.947700947700958,-1.8076518076518,-0.7371007371007265,0.7722007722007707,-2.0884520884520863,-2.492102492102488,False,,False,,False,,MACD_PASS,legacy,-1.3795507744409519,-0.822191147421425,2.430354393921852,0.27884588340705285,8.170845578288546,198.02,199.6616,193.3216,21.568627450980394,15.686274509803921,51,1,1,51,1.9607843137254901,0.0,0.0,0.0,"(-2,0]","(-2,0]","(0,5]","(0,1]",<=10,<=25,<=25,1,<=2
CHOP_2015_2016,ADM,legacy,MACD_FAIL,2015-06-10,2015-06-11,48.789,GREEN,200.39,199.713,193.39115,-0.278070808363784,-0.3519832652101895,-0.336373577257971,False,2015-06-05,47.516,2.6790975671352912,True,10.0,0.9920268913074626,-10.43062985509028,0.9920268913074626,-3.660661214618055,-1.535182110721689,-2.820307856279092,-6.751521859435538,-9.508290803254836,False,,False,,False,,MACD_FAIL,legacy,-0.4570066067259515,0.33898644554934965,3.619012555641743,0.2563222129853937,9.211938095921283,200.39,199.713,193.39115,31.372549019607842,27.45098039215686,51,7,7,51,13.72549019607843,0.0,0.0,0.0,"(-2,0]","(0,2]","(0,5]","(0,1]",<=10,"(25,50]","(25,50]",5-9,>10
