window,signal_type,signal_date,signals,stocks,stop_rate_pct,avg_ret_20d_pct
BULL_2013_2014,V0.1,2014-02-11,1,1,0.0,14.824407239539973
BULL_2013_2014,V0.1,2014-02-12,2,2,0.0,2.8344625284479563
BULL_2013_2014,V0.1,2014-03-18,3,3,0.0,4.737377353256403
BULL_2013_2014,V0.1,2014-03-26,1,1,100.0,-1.2543465200531623
BULL_2013_2014,V0.1,2014-03-28,1,1,0.0,0.46621543519862474
BULL_2013_2014,V0.1,2014-03-31,2,2,100.0,-3.4143071682312285
BULL_2013_2014,V0.1,2014-04-01,6,6,100.0,-3.2786644986368985
BULL_2013_2014,V0.1,2014-04-02,2,2,100.0,-1.5384169540821557
BULL_2013_2014,V0.1,2014-04-16,6,6,0.0,2.715949192630997
BULL_2013_2014,V0.1,2014-04-17,1,1,100.0,-2.3837169592241025
BULL_2013_2014,V0.1,2014-04-21,1,1,100.0,4.436761740132522
BULL_2013_2014,V0.1,2014-04-29,1,1,0.0,-0.12165861241594245
BULL_2013_2014,V0.1,2014-04-30,1,1,0.0,0.4748420823349919
BULL_2013_2014,V0.1,2014-05-09,3,3,66.66666666666666,2.231460394303545
BULL_2013_2014,V0.1,2014-05-12,1,1,0.0,7.093237637453087
BULL_2013_2014,V0.1,2014-05-19,1,1,100.0,2.8184175017814006
BULL_2013_2014,V0.1,2014-05-21,1,1,0.0,-0.5421711870768675
BULL_2013_2014,V0.1,2014-05-27,1,1,100.0,-3.118307204660331
BULL_2013_2014,V0.1,2014-05-29,1,1,0.0,5.306579329215211
BULL_2013_2014,V0.1,2014-05-30,2,2,100.0,-1.1833592074675492
BULL_2013_2014,V0.1,2014-06-03,1,1,0.0,6.456442406662299
BULL_2013_2014,V0.1,2014-06-16,1,1,100.0,-1.6281645049173843
BULL_2013_2014,V0.1,2014-06-20,2,2,0.0,2.7492454835909785
BULL_2013_2014,V0.1,2014-07-01,1,1,100.0,-4.698048432063784
BULL_2013_2014,V0.1,2014-07-02,1,1,100.0,-3.7464545822900597
BULL_2013_2014,V0.1,2014-07-03,2,2,100.0,-3.574866311891378
BULL_2013_2014,V0.1,2014-07-11,1,1,100.0,1.0283384060754575
BULL_2013_2014,V0.1,2014-07-14,1,1,100.0,-4.533808788936666
BULL_2013_2014,V0.1,2014-07-15,2,2,100.0,-6.880264208923859
BULL_2013_2014,V0.1,2014-07-22,2,2,50.0,1.5214159037677422
BULL_2013_2014,V0.1,2014-07-24,1,1,0.0,6.889045179007991
BULL_2013_2014,V0.1,2014-08-05,6,6,0.0,4.415082328366019
BULL_2013_2014,V0.1,2014-08-07,3,3,0.0,0.9087793898280072
BULL_2013_2014,V0.1,2014-08-08,3,3,0.0,4.213008761639643
BULL_2013_2014,V0.1,2014-08-11,9,9,11.11111111111111,2.1388001720023246
BULL_2013_2014,V0.1,2014-08-12,2,2,0.0,4.995699956460831
BULL_2013_2014,V0.1,2014-08-14,1,1,0.0,7.589408303367118
BULL_2013_2014,V0.1,2014-08-21,1,1,0.0,2.726184368051987
BULL_2013_2014,V0.1,2014-09-16,3,3,100.0,-8.101448502966308
BULL_2013_2014,V0.1,2014-09-17,2,2,100.0,-9.568010054000137
BULL_2013_2014,V0.1,2014-09-25,1,1,0.0,10.405904059040584
BULL_2013_2014,V0.1,2014-09-29,1,1,0.0,10.995313148891572
BULL_2013_2014,V0.1,2014-10-02,1,1,0.0,9.978444404526666
BULL_2013_2014,V0.1,2014-10-03,4,4,75.0,3.021062443267364
BULL_2013_2014,V0.1,2014-10-06,2,2,100.0,5.639970920126736
BULL_2013_2014,V0.1,2014-10-15,3,3,0.0,16.633869345249362
BULL_2013_2014,V0.1,2014-10-16,6,6,0.0,11.106005665604377
BULL_2013_2014,V0.1,2014-10-17,5,5,0.0,8.051733602556848
BULL_2013_2014,V0.1,2014-10-20,1,1,0.0,14.561696045736072
BULL_2013_2014,V0.1,2014-10-21,1,1,0.0,18.273340128390814
BULL_2013_2014,V0.1,2014-10-31,1,1,0.0,7.318680160236113
BULL_2013_2014,V0.1,2014-11-28,2,2,50.0,5.437746961392831
BULL_2013_2014,V0.1,2014-12-15,1,1,0.0,4.495527704996305
BULL_2013_2014,V0.1,2014-12-18,11,11,54.54545454545454,-2.236137807091228
BULL_2013_2014,V0.1,2014-12-19,3,3,33.33333333333333,0.23569105199847673
BULL_2013_2014,V0.1,2014-12-30,1,1,0.0,5.318728771163017
BULL_2013_2014,V0.1,2014-12-31,1,1,100.0,-10.199615359108705
BULL_2013_2014,V0.2B_NO_MACD,2013-01-28,1,1,0.0,3.9108211715650043
BULL_2013_2014,V0.2B_NO_MACD,2013-01-31,1,1,0.0,9.916980605553238
BULL_2013_2014,V0.2B_NO_MACD,2013-02-05,1,1,100.0,-1.3649268399213654
BULL_2013_2014,V0.2B_NO_MACD,2013-02-07,1,1,100.0,1.4631240936399337
BULL_2013_2014,V0.2B_NO_MACD,2013-02-11,1,1,100.0,-2.463305904533686
BULL_2013_2014,V0.2B_NO_MACD,2013-02-12,1,1,100.0,5.206875874475303
BULL_2013_2014,V0.2B_NO_MACD,2013-02-15,1,1,0.0,5.336389462809921
BULL_2013_2014,V0.2B_NO_MACD,2013-02-20,3,3,0.0,5.319402618244062
BULL_2013_2014,V0.2B_NO_MACD,2013-02-27,3,3,0.0,2.3595990767687334
BULL_2013_2014,V0.2B_NO_MACD,2013-02-28,3,3,0.0,3.6975413165377673
BULL_2013_2014,V0.2B_NO_MACD,2013-03-05,1,1,0.0,5.714377078536703
BULL_2013_2014,V0.2B_NO_MACD,2013-03-08,1,1,0.0,19.226919851767697
BULL_2013_2014,V0.2B_NO_MACD,2013-03-20,1,1,0.0,5.520517013158921
BULL_2013_2014,V0.2B_NO_MACD,2013-03-22,1,1,0.0,7.891699024031906
BULL_2013_2014,V0.2B_NO_MACD,2013-03-28,3,3,66.66666666666666,5.166182716797189
BULL_2013_2014,V0.2B_NO_MACD,2013-04-03,1,1,100.0,2.907740645529855
BULL_2013_2014,V0.2B_NO_MACD,2013-04-04,1,1,0.0,9.749636401412864
BULL_2013_2014,V0.2B_NO_MACD,2013-04-05,1,1,100.0,-0.37131670373706793
BULL_2013_2014,V0.2B_NO_MACD,2013-04-08,3,3,66.66666666666666,3.8091664577708073
BULL_2013_2014,V0.2B_NO_MACD,2013-04-09,1,1,100.0,2.294018058690761
BULL_2013_2014,V0.2B_NO_MACD,2013-04-10,3,3,33.33333333333333,8.638854923863507
BULL_2013_2014,V0.2B_NO_MACD,2013-04-18,1,1,100.0,10.649902930572242
BULL_2013_2014,V0.2B_NO_MACD,2013-04-19,1,1,0.0,6.33689408985989
BULL_2013_2014,V0.2B_NO_MACD,2013-04-22,1,1,0.0,7.970310765815758
BULL_2013_2014,V0.2B_NO_MACD,2013-04-23,4,4,0.0,7.784540811335816
BULL_2013_2014,V0.2B_NO_MACD,2013-05-01,2,2,0.0,3.2074384350984086
BULL_2013_2014,V0.2B_NO_MACD,2013-05-02,2,2,50.0,0.01928819108678037
BULL_2013_2014,V0.2B_NO_MACD,2013-05-03,3,3,33.33333333333333,-2.2623471030480755
BULL_2013_2014,V0.2B_NO_MACD,2013-05-07,1,1,0.0,-0.977694252410688
BULL_2013_2014,V0.2B_NO_MACD,2013-05-14,1,1,100.0,-14.104062790753147
BULL_2013_2014,V0.2B_NO_MACD,2013-05-21,1,1,100.0,-8.223632964636229
BULL_2013_2014,V0.2B_NO_MACD,2013-05-24,2,2,100.0,-6.490505514720507
BULL_2013_2014,V0.2B_NO_MACD,2013-05-28,2,2,100.0,-3.230594593228026
BULL_2013_2014,V0.2B_NO_MACD,2013-06-04,4,4,75.0,0.07910092732255625
BULL_2013_2014,V0.2B_NO_MACD,2013-06-05,3,3,33.33333333333333,3.874855703867682
BULL_2013_2014,V0.2B_NO_MACD,2013-06-07,18,18,88.88888888888889,0.8440187575224188
BULL_2013_2014,V0.2B_NO_MACD,2013-06-10,7,7,42.857142857142854,3.653470723002328
BULL_2013_2014,V0.2B_NO_MACD,2013-06-13,1,1,100.0,0.802003744370805
BULL_2013_2014,V0.2B_NO_MACD,2013-06-18,1,1,100.0,-2.7675949149998824
BULL_2013_2014,V0.2B_NO_MACD,2013-06-25,5,5,0.0,2.886645150136471
BULL_2013_2014,V0.2B_NO_MACD,2013-06-26,3,3,0.0,7.185157653838373
BULL_2013_2014,V0.2B_NO_MACD,2013-06-27,1,1,0.0,2.7482018907629024
BULL_2013_2014,V0.2B_NO_MACD,2013-07-01,1,1,0.0,14.3206974238417
BULL_2013_2014,V0.2B_NO_MACD,2013-07-03,1,1,0.0,15.898670473379228
BULL_2013_2014,V0.2B_NO_MACD,2013-07-08,1,1,0.0,2.2114246558275763
BULL_2013_2014,V0.2B_NO_MACD,2013-07-09,1,1,0.0,7.113993045766365
BULL_2013_2014,V0.2B_NO_MACD,2013-07-29,3,3,100.0,-4.07785032636997
BULL_2013_2014,V0.2B_NO_MACD,2013-08-01,1,1,100.0,-8.147614545345395
BULL_2013_2014,V0.2B_NO_MACD,2013-08-05,1,1,100.0,-5.140467825320272
BULL_2013_2014,V0.2B_NO_MACD,2013-08-12,1,1,100.0,1.8185768604019659
BULL_2013_2014,V0.2B_NO_MACD,2013-08-14,1,1,100.0,2.268961594579233
BULL_2013_2014,V0.2B_NO_MACD,2013-08-20,3,3,33.33333333333333,2.2268397308751777
BULL_2013_2014,V0.2B_NO_MACD,2013-08-21,2,2,0.0,5.178223624182499
BULL_2013_2014,V0.2B_NO_MACD,2013-08-22,4,4,75.0,0.9631262793981743
BULL_2013_2014,V0.2B_NO_MACD,2013-08-23,7,7,57.14285714285714,2.7787459797612835
BULL_2013_2014,V0.2B_NO_MACD,2013-08-26,3,3,100.0,8.461584784433736
BULL_2013_2014,V0.2B_NO_MACD,2013-08-28,2,2,0.0,-0.20820562064104986
BULL_2013_2014,V0.2B_NO_MACD,2013-08-30,4,4,25.0,4.473832461633895
BULL_2013_2014,V0.2B_NO_MACD,2013-09-03,5,5,0.0,2.380686675002952
BULL_2013_2014,V0.2B_NO_MACD,2013-09-04,6,6,16.666666666666664,2.9545043468380676
BULL_2013_2014,V0.2B_NO_MACD,2013-09-05,4,4,0.0,1.6636450042523898
BULL_2013_2014,V0.2B_NO_MACD,2013-09-06,5,5,20.0,2.3496627518003903
BULL_2013_2014,V0.2B_NO_MACD,2013-09-09,1,1,100.0,-4.061237847416221
BULL_2013_2014,V0.2B_NO_MACD,2013-09-10,1,1,100.0,-3.1521547933157423
BULL_2013_2014,V0.2B_NO_MACD,2013-10-02,2,2,50.0,13.937241409137236
BULL_2013_2014,V0.2B_NO_MACD,2013-10-03,1,1,100.0,1.9724354213089157
BULL_2013_2014,V0.2B_NO_MACD,2013-10-04,1,1,100.0,6.455624646693048
BULL_2013_2014,V0.2B_NO_MACD,2013-10-07,1,1,0.0,6.289004643112728
BULL_2013_2014,V0.2B_NO_MACD,2013-10-09,3,3,0.0,6.691670957069603
BULL_2013_2014,V0.2B_NO_MACD,2013-10-10,18,18,5.555555555555555,4.333210382854668
BULL_2013_2014,V0.2B_NO_MACD,2013-10-11,5,5,0.0,7.056917016612374
BULL_2013_2014,V0.2B_NO_MACD,2013-10-14,1,1,0.0,1.1988506885960426
BULL_2013_2014,V0.2B_NO_MACD,2013-11-08,3,3,33.33333333333333,2.248574041918694
BULL_2013_2014,V0.2B_NO_MACD,2013-11-11,1,1,0.0,8.706261401056615
BULL_2013_2014,V0.2B_NO_MACD,2013-11-26,1,1,100.0,-0.9878419452887588
BULL_2013_2014,V0.2B_NO_MACD,2013-12-03,1,1,100.0,-0.9393131356443263
BULL_2013_2014,V0.2B_NO_MACD,2013-12-05,1,1,0.0,1.621738192797073
BULL_2013_2014,V0.2B_NO_MACD,2013-12-06,6,6,16.666666666666664,1.5058391690713473
BULL_2013_2014,V0.2B_NO_MACD,2013-12-09,2,2,100.0,-0.4719767969333766
BULL_2013_2014,V0.2B_NO_MACD,2013-12-10,2,2,50.0,7.256024138863715
BULL_2013_2014,V0.2B_NO_MACD,2013-12-11,1,1,0.0,4.5835672842972075
BULL_2013_2014,V0.2B_NO_MACD,2013-12-16,4,4,0.0,5.071935075282119
BULL_2013_2014,V0.2B_NO_MACD,2013-12-17,2,2,0.0,1.723896256943358
BULL_2013_2014,V0.2B_NO_MACD,2013-12-18,7,7,0.0,2.658472549531102
BULL_2013_2014,V0.2B_NO_MACD,2013-12-19,3,3,66.66666666666666,-1.2738940722042402
BULL_2013_2014,V0.2B_NO_MACD,2013-12-24,2,2,100.0,-3.7655704541489365
BULL_2013_2014,V0.2B_NO_MACD,2014-01-10,1,1,100.0,-1.9714953691214898
BULL_2013_2014,V0.2B_NO_MACD,2014-01-14,1,1,100.0,-4.930588798468172
BULL_2013_2014,V0.2B_NO_MACD,2014-01-15,1,1,100.0,5.716554188169898
BULL_2013_2014,V0.2B_NO_MACD,2014-01-16,3,3,100.0,-1.8221992522966337
BULL_2013_2014,V0.2B_NO_MACD,2014-01-17,1,1,100.0,-3.9531376056683887
BULL_2013_2014,V0.2B_NO_MACD,2014-01-22,4,4,100.0,-3.326684364548613
BULL_2013_2014,V0.2B_NO_MACD,2014-01-23,1,1,100.0,-1.171796531482261
BULL_2013_2014,V0.2B_NO_MACD,2014-01-28,5,5,60.0,1.4061114453395418
BULL_2013_2014,V0.2B_NO_MACD,2014-01-29,6,6,50.0,3.967888540116983
BULL_2013_2014,V0.2B_NO_MACD,2014-01-30,2,2,100.0,3.689149293135896
BULL_2013_2014,V0.2B_NO_MACD,2014-01-31,2,2,100.0,8.469271969890425
BULL_2013_2014,V0.2B_NO_MACD,2014-02-05,1,1,0.0,16.47528799702713
BULL_2013_2014,V0.2B_NO_MACD,2014-02-06,6,6,0.0,6.169188914211737
BULL_2013_2014,V0.2B_NO_MACD,2014-02-07,3,3,0.0,6.47790817116091
BULL_2013_2014,V0.2B_NO_MACD,2014-02-10,5,5,0.0,5.352675372394162
BULL_2013_2014,V0.2B_NO_MACD,2014-02-11,1,1,0.0,14.824407239539973
BULL_2013_2014,V0.2B_NO_MACD,2014-03-17,1,1,0.0,5.575625383409455
BULL_2013_2014,V0.2B_NO_MACD,2014-03-18,5,5,20.0,3.1929075790456762
BULL_2013_2014,V0.2B_NO_MACD,2014-03-19,1,1,100.0,-6.583767607450596
BULL_2013_2014,V0.2B_NO_MACD,2014-03-25,2,2,0.0,3.7658066194646844
BULL_2013_2014,V0.2B_NO_MACD,2014-03-26,2,2,100.0,-1.6014990819696928
BULL_2013_2014,V0.2B_NO_MACD,2014-03-27,1,1,100.0,-0.9733696607488129
BULL_2013_2014,V0.2B_NO_MACD,2014-03-28,4,4,50.0,-0.8786090095687038
